surface,tourney_level,best_of,round,rank_diff,points_diff,age_diff,win_loss,ace_diff,df_diff,bp_diff,h2h_diff,player_elo_before,opponent_elo_before
0.0,3,3,2,37.0,6.1485,3.0,0,5.28,-1.42,1.25,0,1146.98467,1043.69138
0.0,3,3,2,13.0,5.7557,-9.3,1,0.3,-0.18,-1.55,0,1142.89913,1074.61059
0.0,3,3,2,-13.0,-5.7557,9.3,0,-0.3,0.18,1.55,0,1074.61059,1142.89913
0.0,3,3,2,34.0,7.643,1.8,1,10.53,-1.83,-0.3,1,1285.36918,1057.68236
0.0,3,3,2,-34.0,-7.643,-1.8,0,-10.53,1.83,0.3,-1,1057.68236,1285.36918
0.0,3,3,2,-36.0,-6.8732,-2.4,1,-0.38,1.88,-1.52,-1,1097.86619,1155.10618
0.0,3,3,2,36.0,6.8732,2.4,0,0.38,-1.88,1.52,1,1155.10618,1097.86619
0.0,3,3,2,63.0,6.7811,0.8,1,-5.27,0.93,-1.4,1,1219.06236,1016.06199
0.0,3,3,2,-63.0,-6.7811,-0.8,0,5.27,-0.93,1.4,-1,1016.06199,1219.06236
0.0,3,3,2,-9.0,-4.5109,6.9,1,3.9,0.34,0.12,1,1251.34381,1216.07915
0.0,3,3,2,9.0,4.5109,-6.9,0,-3.9,-0.34,-0.12,-1,1216.07915,1251.34381
0.0,3,3,2,81.0,8.2843,7.9,1,-0.18,4.06,-2.86,1,1530.99697,1052.30336
0.0,3,3,2,-81.0,-8.2843,-7.9,0,0.18,-4.06,2.86,-1,1052.30336,1530.99697
0.0,3,3,2,122.0,7.9919,14.3,1,9.57,2.53,-3.07,0,1188.74016,993.77525
0.0,3,3,2,-122.0,-7.9919,-14.3,0,-9.57,-2.53,3.07,0,993.77525,1188.74016
0.0,3,3,2,91.0,6.6174,2.6,1,-9.27,0.13,-1.57,0,1120.46095,936.05186
0.0,3,3,2,-91.0,-6.6174,-2.6,0,9.27,-0.13,1.57,0,936.05186,1120.46095
0.0,3,3,2,-34.0,-5.3982,-10.6,1,-0.57,-0.85,-0.57,1,1075.59336,1002.59684
0.0,3,3,2,34.0,5.3982,10.6,0,0.57,0.85,0.57,-1,1002.59684,1075.59336
0.0,3,3,2,65.0,7.5888,-14.7,1,-2.33,0.56,0.45,1,1279.43558,1084.54213
0.0,3,3,2,-65.0,-7.5888,14.7,0,2.33,-0.56,-0.45,-1,1084.54213,1279.43558
0.0,3,3,2,47.0,7.2428,-0.8,1,0.2,0.5,-0.7,0,1325.78183,1062.26106
0.0,3,3,2,-47.0,-7.2428,0.8,0,-0.2,-0.5,0.7,0,1062.26106,1325.78183
0.0,3,3,2,-92.0,-7.0353,-1.2,1,2.81,0.11,1.06,0,1108.79531,1253.37986
0.0,3,3,2,92.0,7.0353,1.2,0,-2.81,-0.11,-1.06,0,1253.37986,1108.79531
0.0,3,3,2,85.0,6.8763,0.6,1,-2.3,-0.1,-0.7,0,1145.04614,1015.9917
0.0,3,3,2,-85.0,-6.8763,-0.6,0,2.3,0.1,0.7,0,1015.9917,1145.04614
0.0,3,3,2,190.0,8.9991,10.4,1,-1.44,11.0,-7.33,1,1546.10157,1008.17754
0.0,3,3,2,-190.0,-8.9991,-10.4,0,1.44,-11.0,7.33,-1,1008.17754,1546.10157
0.0,3,3,1,-11.0,-3.8067,2.8,1,2.0,0.5,-0.5,0,934.40779,898.74726
0.0,3,3,1,11.0,3.8067,-2.8,0,-2.0,-0.5,0.5,0,898.74726,934.40779
0.0,3,3,1,5.0,4.804,7.4,1,-3.97,1.09,1.17,2,1154.49848,1169.74944
0.0,3,3,1,-5.0,-4.804,-7.4,0,3.97,-1.09,-1.17,-2,1169.74944,1154.49848
0.0,3,3,1,3.0,3.6376,10.3,1,-22.8,-1.7,1.3,0,1026.81738,1078.38763
0.0,3,3,1,-3.0,-3.6376,-10.3,0,22.8,1.7,-1.3,0,1078.38763,1026.81738
0.0,3,3,1,-37.0,-5.6733,4.4,1,0.87,0.07,-0.03,1,1033.58353,1069.87285
0.0,3,3,1,37.0,5.6733,-4.4,0,-0.87,-0.07,0.03,-1,1069.87285,1033.58353
0.0,3,3,1,-40.0,-5.793,8.8,1,15.99,2.13,-2.21,-1,1015.34055,1045.22996
0.0,3,3,1,40.0,5.793,-8.8,0,-15.99,-2.13,2.21,1,1045.22996,1015.34055
0.0,3,3,1,-28.0,-5.1358,-0.5,1,-3.47,2.53,-2.33,0,956.98397,1082.90354
0.0,3,3,1,28.0,5.1358,0.5,0,3.47,-2.53,2.33,0,1082.90354,956.98397
0.0,3,3,1,30.0,5.3982,6.6,1,-9.5,-0.75,1.25,0,978.23655,1003.09779
0.0,3,3,1,-30.0,-5.3982,-6.6,0,9.5,0.75,-1.25,0,1003.09779,978.23655
0.0,3,3,1,3.0,2.5649,-3.6,1,2.92,2.89,-1.39,0,968.04835,996.02207
0.0,3,3,1,-3.0,-2.5649,3.6,0,-2.92,-2.89,1.39,0,996.02207,968.04835
0.0,3,3,1,25.0,5.3753,-1.9,1,-3.5,-0.75,-2.62,1,1164.17489,981.89197
0.0,3,3,1,-25.0,-5.3753,1.9,0,3.5,0.75,2.62,-1,981.89197,1164.17489
0.0,3,3,1,-13.0,-5.204,-0.9,1,1.7,-1.1,-0.8,0,1167.67342,1107.00283
0.0,3,3,1,13.0,5.204,0.9,0,-1.7,1.1,0.8,0,1107.00283,1167.67342
0.0,3,3,1,-180.0,-6.8544,-6.4,1,-10.0,-1.0,1.12,0,1020.92378,1111.77096
0.0,3,3,1,180.0,6.8544,6.4,0,10.0,1.0,-1.12,0,1111.77096,1020.92378
0.0,3,3,1,6.0,3.434,8.6,1,6.0,-1.8,-0.6,0,1131.77654,1083.13417
0.0,3,3,1,-6.0,-3.434,-8.6,0,-6.0,1.8,0.6,0,1083.13417,1131.77654
0.0,3,3,1,-10.0,-4.4543,-5.0,1,3.7,-1.8,-1.9,0,1069.50114,1138.72002
0.0,3,3,1,10.0,4.4543,5.0,0,-3.7,1.8,1.9,0,1138.72002,1069.50114
0.0,3,3,1,-9.0,-4.3175,-3.1,1,-4.39,3.21,1.23,1,1134.30457,990.65528
0.0,3,3,1,9.0,4.3175,3.1,0,4.39,-3.21,-1.23,-1,990.65528,1134.30457
0.0,3,3,1,8.0,3.6109,2.5,1,-7.63,3.77,-2.09,0,911.4739,1022.24199
0.0,3,3,1,-8.0,-3.6109,-2.5,0,7.63,-3.77,2.09,0,1022.24199,911.4739
0.0,3,3,1,-33.0,-5.3375,3.1,1,-2.44,1.11,-1.08,0,916.1554,1028.9049
0.0,3,3,1,33.0,5.3375,-3.1,0,2.44,-1.11,1.08,0,1028.9049,916.1554
0.0,3,3,1,32.0,5.553,3.0,1,-6.93,-0.96,0.3,0,1021.75085,1027.73534
0.0,3,3,1,-32.0,-5.553,-3.0,0,6.93,0.96,-0.3,0,1027.73534,1021.75085
0.0,3,3,1,139.0,6.3135,-7.6,1,0.0,0.0,0.0,0,1064.31285,986.93311
0.0,3,3,1,-139.0,-6.3135,7.6,0,-0.0,-0.0,-0.0,0,986.93311,1064.31285
0.0,3,3,1,8.0,5.3033,7.8,1,-5.5,-1.55,-1.0,0,1061.71551,1106.11417
0.0,3,3,1,-8.0,-5.3033,-7.8,0,5.5,1.55,1.0,0,1106.11417,1061.71551
0.0,3,3,1,26.0,5.5215,2.6,1,-1.07,0.57,2.81,0,1050.88637,983.34046
0.0,3,3,1,-26.0,-5.5215,-2.6,0,1.07,-0.57,-2.81,0,983.34046,1050.88637
0.0,3,3,1,23.0,5.3375,1.0,1,-6.37,-0.07,-1.74,0,1116.4786,1043.865
0.0,3,3,1,-23.0,-5.3375,-1.0,0,6.37,0.07,1.74,0,1043.865,1116.4786
0.0,3,3,1,-51.0,-6.3297,2.2,1,-1.07,-0.33,-1.4,0,1008.47432,1080.11793
0.0,3,3,1,51.0,6.3297,-2.2,0,1.07,0.33,1.4,0,1080.11793,1008.47432
0.0,3,3,1,60.0,6.2916,5.2,1,3.24,0.6,1.4,1,1265.72537,1107.98608
0.0,3,3,1,-60.0,-6.2916,-5.2,0,-3.24,-0.6,-1.4,-1,1107.98608,1265.72537
0.0,3,3,1,-38.0,-5.7714,-5.4,1,-2.53,-2.56,1.83,0,1050.39065,1127.3724
0.0,3,3,1,38.0,5.7714,5.4,0,2.53,2.56,-1.83,0,1127.3724,1050.39065
0.0,3,3,1,-70.0,-5.9764,-2.3,1,4.9,-1.23,-0.17,0,985.91658,1061.41321
0.0,3,3,1,70.0,5.9764,2.3,0,-4.9,1.23,0.17,0,1061.41321,985.91658
0.0,3,3,1,-46.0,-5.4681,-4.4,1,2.58,0.5,4.08,0,927.8274,1078.45111
0.0,3,3,1,46.0,5.4681,4.4,0,-2.58,-0.5,-4.08,0,1078.45111,927.8274
0.0,3,3,1,33.0,5.3891,-0.5,1,-1.21,-2.62,0.92,1,989.90985,989.91452
0.0,3,3,1,-33.0,-5.3891,0.5,0,1.21,2.62,-0.92,-1,989.91452,989.90985
0.0,3,3,1,3.0,2.7726,4.0,1,4.3,-1.25,1.05,2,1076.68102,1222.97523
0.0,3,3,1,-3.0,-2.7726,-4.0,0,-4.3,1.25,-1.05,-2,1222.97523,1076.68102
0.0,3,3,1,-21.0,-5.6168,-6.1,1,-3.83,-0.68,-2.09,0,1056.50389,1071.71481
0.0,3,3,1,21.0,5.6168,6.1,0,3.83,0.68,2.09,0,1071.71481,1056.50389
0.0,3,3,1,-70.0,-6.3297,-4.1,1,4.8,-1.2,0.2,0,1131.09419,1140.92696
0.0,3,3,1,70.0,6.3297,4.1,0,-4.8,1.2,-0.2,0,1140.92696,1131.09419
0.0,3,3,1,-7.0,-3.3673,-0.9,1,-7.9,-0.37,1.53,-1,1005.67583,1048.36764
0.0,3,3,1,7.0,3.3673,0.9,0,7.9,0.37,-1.53,1,1048.36764,1005.67583
0.0,3,3,1,-44.0,-4.7362,-8.4,1,0.0,0.5,1.0,0,1006.79353,926.04689
0.0,3,3,1,44.0,4.7362,8.4,0,-0.0,-0.5,-1.0,0,926.04689,1006.79353
0.0,3,3,7,4.0,7.0175,3.8,1,-13.9,-0.71,0.93,1,1532.90968,1196.59883
0.0,3,3,7,-4.0,-7.0175,-3.8,0,13.9,0.71,-0.93,-1,1196.59883,1532.90968
0.0,3,3,6,48.0,7.8671,15.2,1,10.0,2.3,-2.1,0,1192.56388,1088.64727
0.0,3,3,6,-48.0,-7.8671,-15.2,0,-10.0,-2.3,2.1,0,1088.64727,1192.56388
0.0,3,3,6,18.0,8.0232,17.7,1,-3.21,1.29,-0.37,0,1536.94463,1155.79421
0.0,3,3,6,-18.0,-8.0232,-17.7,0,3.21,-1.29,0.37,0,1155.79421,1536.94463
0.0,3,3,5,16.0,7.5888,2.9,1,13.03,0.41,-1.77,-1,1203.91612,1265.37429
0.0,3,3,5,-16.0,-7.5888,-2.9,0,-13.03,-0.41,1.77,1,1265.37429,1203.91612
0.0,3,3,5,-44.0,-7.293,-3.7,1,-2.9,-0.3,-1.7,0,1077.29503,1278.24703
0.0,3,3,5,44.0,7.293,3.7,0,2.9,0.3,1.7,0,1278.24703,1077.29503
0.0,3,3,5,2.0,6.1862,4.8,1,-8.61,2.5,-5.17,2,1540.1537,1376.27637
0.0,3,3,5,-2.0,-6.1862,-4.8,0,8.61,-2.5,5.17,-2,1376.27637,1540.1537
0.0,3,3,5,11.0,5.8608,-1.2,1,-2.2,-0.9,-2.1,0,1152.58514,1060.8646
0.0,3,3,5,-11.0,-5.8608,1.2,0,2.2,0.9,2.1,0,1060.8646,1152.58514
0.0,3,3,4,-24.0,-9.157,-0.9,1,-1.67,-0.22,1.89,-3,1246.57319,1535.45296
0.0,3,3,4,24.0,9.157,0.9,0,1.67,0.22,-1.89,3,1535.45296,1246.57319
0.0,3,3,4,13.0,7.5422,9.7,1,13.05,0.7,0.1,0,1222.71722,1226.65003
0.0,3,3,4,-13.0,-7.5422,-9.7,0,-13.05,-0.7,-0.1,0,1226.65003,1222.71722
0.0,3,3,4,-38.0,-6.8977,-8.4,1,-2.6,3.4,-1.2,0,1101.6389,1182.50024
0.0,3,3,4,38.0,6.8977,8.4,0,2.6,-3.4,1.2,0,1182.50024,1101.6389
0.0,3,3,4,20.0,7.0309,-1.5,1,-7.48,0.57,0.7,-1,1253.90316,1263.42192
0.0,3,3,4,-20.0,-7.0309,1.5,0,7.48,-0.57,-0.7,1,1263.42192,1253.90316
0.0,3,3,4,70.0,8.1339,7.9,1,4.23,-2.13,3.07,1,1367.30922,985.33381
0.0,3,3,4,-70.0,-8.1339,-7.9,0,-4.23,2.13,-3.07,-1,985.33381,1367.30922
0.0,3,3,4,10.0,7.7711,14.6,1,-1.39,0.5,-1.09,2,1549.12085,1331.539
0.0,3,3,4,-10.0,-7.7711,-14.6,0,1.39,-0.5,1.09,-2,1331.539,1549.12085
0.0,3,3,4,-13.0,-7.3846,-0.6,1,2.1,-0.9,0.4,0,1164.45672,1317.08515
0.0,3,3,4,13.0,7.3846,0.6,0,-2.1,0.9,-0.4,0,1317.08515,1164.45672
0.0,3,3,4,-14.0,-6.1862,-7.1,1,2.94,-0.56,2.19,-3,1048.99302,1231.08098
0.0,3,3,4,14.0,6.1862,7.1,0,-2.94,0.56,-2.19,3,1231.08098,1048.99302
0.0,3,3,3,82.0,9.2414,3.4,1,1.8,3.0,-3.9,0,1508.55279,978.73661
0.0,3,3,3,-82.0,-9.2414,-3.4,0,-1.8,-3.0,3.9,0,978.73661,1508.55279
0.0,3,3,3,-8.0,-5.9296,-0.9,1,-0.85,1.6,0.1,-2,1273.47336,1136.49377
0.0,3,3,3,8.0,5.9296,0.9,0,0.85,-1.6,-0.1,2,1136.49377,1273.47336
0.0,3,3,3,-8.0,-6.5162,-4.1,1,-13.7,1.5,-0.9,-1,1210.46893,1266.34443
0.0,3,3,3,8.0,6.5162,4.1,0,13.7,-1.5,0.9,1,1266.34443,1210.46893
0.0,3,3,3,77.0,7.9466,2.7,1,14.9,1.7,-4.8,0,1238.89832,1051.24866
0.0,3,3,3,-77.0,-7.9466,-2.7,0,-14.9,-1.7,4.8,0,1051.24866,1238.89832
0.0,3,3,3,-3.0,-3.3673,-3.4,1,1.8,-1.8,-0.1,0,1121.29689,1076.80715
0.0,3,3,3,3.0,3.3673,3.4,0,-1.8,1.8,0.1,0,1076.80715,1121.29689
0.0,3,3,3,46.0,6.967,-4.9,1,3.4,-4.05,0.25,0,1162.84225,1005.91007
0.0,3,3,3,-46.0,-6.967,4.9,0,-3.4,4.05,-0.25,0,1005.91007,1162.84225
0.0,3,3,3,27.0,7.1277,-9.7,1,-4.1,1.91,-1.19,0,1270.34141,1091.6801
0.0,3,3,3,-27.0,-7.1277,9.7,0,4.1,-1.91,1.19,0,1091.6801,1270.34141
0.0,3,3,3,11.0,5.3279,-4.9,1,13.29,-1.64,-2.34,1,1246.98367,1063.81437
0.0,3,3,3,-11.0,-5.3279,4.9,0,-13.29,1.64,2.34,-1,1063.81437,1246.98367
0.0,3,3,3,34.0,8.0209,2.9,1,1.75,-1.64,0.75,-1,1370.50461,1055.01477
0.0,3,3,3,-34.0,-8.0209,-2.9,0,-1.75,1.64,-0.75,1,1055.01477,1370.50461
0.0,3,3,3,-48.0,-6.3852,-2.9,1,-9.2,2.45,1.0,0,982.13842,1231.10044
0.0,3,3,3,48.0,6.3852,2.9,0,9.2,-2.45,-1.0,0,1231.10044,982.13842
0.0,3,3,3,43.0,7.2248,1.5,1,-25.1,0.7,1.6,1,1324.42644,1060.03002
0.0,3,3,3,-43.0,-7.2248,-1.5,0,25.1,-0.7,-1.6,-1,1060.03002,1324.42644
0.0,3,3,3,98.0,8.3003,10.6,1,-2.41,-0.17,-1.47,2,1556.23341,1147.54688
0.0,3,3,3,-98.0,-8.3003,-10.6,0,2.41,0.17,1.47,-2,1147.54688,1556.23341
0.0,3,3,3,52.0,7.7541,-11.3,1,-4.1,2.3,-0.4,0,1294.47613,1045.17499
0.0,3,3,3,-52.0,-7.7541,11.3,0,4.1,-2.3,0.4,0,1045.17499,1294.47613
0.0,3,3,3,76.0,6.8544,-1.5,1,2.5,0.53,-1.1,-1,1187.06574,1088.28035
0.0,3,3,3,-76.0,-6.8544,1.5,0,-2.5,-0.53,1.1,1,1088.28035,1187.06574
0.0,3,3,3,-4.0,-5.8201,1.8,1,1.85,-0.38,1.6,0,1207.38736,1060.8676
0.0,3,3,3,4.0,5.8201,-1.8,0,-1.85,0.38,-1.6,0,1060.8676,1207.38736
0.0,3,3,3,121.0,6.7405,-15.8,1,6.8,1.05,2.25,0,1072.68664,1045.80852
0.0,3,3,3,-121.0,-6.7405,15.8,0,-6.8,-1.05,-2.25,0,1045.80852,1072.68664
0.0,3,3,2,80.0,9.2411,5.4,1,-6.5,-1.55,-3.6,3,1509.99993,1059.50842
0.0,3,3,2,-80.0,-9.2411,-5.4,0,6.5,1.55,3.6,-3,1059.50842,1509.99993
0.0,3,3,2,-44.0,-6.1115,-1.3,1,-2.35,-2.92,1.1,0,977.28947,1093.76876
0.0,3,3,2,44.0,6.1115,1.3,0,2.35,2.92,-1.1,0,1093.76876,977.28947
0.0,3,3,2,428.0,7.3092,-3.8,1,-3.22,1.67,-5.78,1,1283.47294,956.33728
0.0,3,3,2,-428.0,-7.3092,3.8,0,3.22,-1.67,5.78,-1,956.33728,1283.47294
0.0,3,3,2,63.0,7.0901,4.2,1,1.12,0.83,-1.88,0,1126.49419,932.40888
0.0,3,3,2,-63.0,-7.0901,-4.2,0,-1.12,-0.83,1.88,0,932.40888,1126.49419
0.0,3,3,2,87.0,7.4277,4.5,1,9.73,-0.89,-1.79,0,1247.79323,937.1728
0.0,3,3,2,-87.0,-7.4277,-4.5,0,-9.73,0.89,1.79,0,937.1728,1247.79323
0.0,3,3,2,88.0,6.981,-0.9,1,-5.16,5.66,-5.83,1,1229.02013,1001.30701
0.0,3,3,2,-88.0,-6.981,0.9,0,5.16,-5.66,5.83,-1,1001.30701,1229.02013
0.0,3,3,2,-56.0,-6.4069,6.1,1,-10.55,1.85,1.18,1,1043.13767,1126.3632
0.0,3,3,2,56.0,6.4069,-6.1,0,10.55,-1.85,-1.18,-1,1126.3632,1043.13767
0.0,3,3,2,97.0,7.9862,10.0,1,9.76,1.29,-2.54,0,1247.00931,1001.76847
0.0,3,3,2,-97.0,-7.9862,-10.0,0,-9.76,-1.29,2.54,0,1001.76847,1247.00931
0.0,3,3,2,-50.0,-8.2563,-3.5,1,4.58,0.44,-0.09,0,1062.84485,1325.70575
0.0,3,3,2,50.0,8.2563,3.5,0,-4.58,-0.44,0.09,0,1325.70575,1062.84485
0.0,3,3,2,-21.0,-5.7203,-8.5,1,5.56,-2.21,-0.5,-1,1135.25919,1201.69759
0.0,3,3,2,21.0,5.7203,8.5,0,-5.56,2.21,0.5,1,1201.69759,1135.25919
0.0,3,3,2,56.0,7.0519,-4.5,1,3.7,-4.47,-2.43,0,1172.06969,973.59249
0.0,3,3,2,-56.0,-7.0519,4.5,0,-3.7,4.47,2.43,0,973.59249,1172.06969
0.0,3,3,2,31.0,5.1985,9.9,1,-2.14,0.17,-4.92,0,996.68263,1016.10988
0.0,3,3,2,-31.0,-5.1985,-9.9,0,2.14,-0.17,4.92,0,1016.10988,996.68263
0.0,3,3,2,100.0,7.5088,-3.6,1,5.5,0.1,0.6,1,1278.76968,1023.63203
0.0,3,3,2,-100.0,-7.5088,3.6,0,-5.5,-0.1,-0.6,-1,1023.63203,1278.76968
0.0,3,3,2,-13.0,-5.4848,-2.2,1,5.22,-2.44,0.11,-1,1083.25183,1153.45456
0.0,3,3,2,13.0,5.4848,2.2,0,-5.22,2.44,-0.11,1,1153.45456,1083.25183
0.0,3,3,2,98.0,6.6619,2.1,1,0.0,0.0,0.0,0,1255.25182,994.76345
0.0,3,3,2,-98.0,-6.6619,-2.1,0,-0.0,-0.0,-0.0,0,994.76345,1255.25182
0.0,3,3,2,-38.0,-8.079,-0.5,1,-0.36,0.29,2.21,-1,1055.54622,1347.51457
0.0,3,3,2,38.0,8.079,0.5,0,0.36,-0.29,-2.21,1,1347.51457,1055.54622
0.0,3,3,2,54.0,8.0929,11.0,1,5.45,-0.9,-1.1,1,1374.98147,1041.99017
0.0,3,3,2,-54.0,-8.0929,-11.0,0,-5.45,0.9,1.1,-1,1041.99017,1374.98147
0.0,3,3,2,-3.0,-4.4886,0.7,1,-0.26,0.88,1.47,-1,1050.53791,1079.74909
0.0,3,3,2,3.0,4.4886,-0.7,0,0.26,-0.88,-1.47,1,1079.74909,1050.53791
0.0,3,3,2,65.0,6.5013,-9.6,1,1.8,-0.6,-0.8,1,1205.26395,1099.0463
0.0,3,3,2,-65.0,-6.5013,9.6,0,-1.8,0.6,0.8,-1,1099.0463,1205.26395
0.0,3,3,2,-65.0,-7.6676,2.1,1,-3.69,0.59,0.81,-1,1007.97491,1287.29669
0.0,3,3,2,65.0,7.6676,-2.1,0,3.69,-0.59,-0.81,1,1287.29669,1007.97491
0.0,3,3,2,40.0,7.1937,-7.7,1,0.98,0.09,-1.2,-3,1330.15985,1038.02642
0.0,3,3,2,-40.0,-7.1937,7.7,0,-0.98,-0.09,1.2,3,1038.02642,1330.15985
0.0,3,3,2,-34.0,-6.4968,-5.0,1,27.7,0.5,-2.3,-1,1054.29661,1155.36201
0.0,3,3,2,34.0,6.4968,5.0,0,-27.7,-0.5,2.3,1,1155.36201,1054.29661
0.0,3,3,2,-66.0,-6.3969,-6.9,1,-2.4,-0.2,-0.9,0,1144.76735,1274.92233
0.0,3,3,2,66.0,6.3969,6.9,0,2.4,0.2,0.9,0,1274.92233,1144.76735
0.0,3,3,2,41.0,8.197,8.3,1,1.41,0.74,-1.07,0,1559.01294,1129.18247
0.0,3,3,2,-41.0,-8.197,-8.3,0,-1.41,-0.74,1.07,0,1129.18247,1559.01294
0.0,3,3,2,50.0,7.7463,-3.4,1,-0.2,0.5,-1.3,0,1300.62994,1073.20393
0.0,3,3,2,-50.0,-7.7463,3.4,0,0.2,-0.5,1.3,0,1073.20393,1300.62994
0.0,3,3,2,-30.0,-6.0186,3.0,1,3.5,-2.2,0.4,0,1039.02118,1128.68541
0.0,3,3,2,30.0,6.0186,-3.0,0,-3.5,2.2,-0.4,0,1128.68541,1039.02118
0.0,3,3,2,74.0,6.8341,-8.9,1,3.7,-0.72,-0.98,-1,1198.63526,1098.78912
0.0,3,3,2,-74.0,-6.8341,8.9,0,-3.7,0.72,0.98,1,1098.78912,1198.63526
0.0,3,3,2,-88.0,-7.8212,-9.0,1,-7.53,-0.43,0.03,-1,1076.71083,1292.16517
0.0,3,3,2,88.0,7.8212,9.0,0,7.53,0.43,-0.03,1,1292.16517,1076.71083
0.0,3,3,2,37.0,7.0094,-0.4,1,2.09,0.57,-5.05,2,1051.24163,1052.20772
0.0,3,3,2,-37.0,-7.0094,0.4,0,-2.09,-0.57,5.05,-2,1052.20772,1051.24163
0.0,3,3,2,68.0,6.9412,-4.9,1,4.6,3.5,0.2,0,1217.01333,944.8149
0.0,3,3,2,-68.0,-6.9412,4.9,0,-4.6,-3.5,-0.2,0,944.8149,1217.01333
0.0,3,3,2,61.0,6.3474,1.6,1,4.5,-1.6,0.3,0,1087.45132,1043.14985
0.0,3,3,2,-61.0,-6.3474,-1.6,0,-4.5,1.6,-0.3,0,1043.14985,1087.45132
0.0,3,3,2,-152.0,-8.7445,15.0,1,-8.8,0.1,-1.4,-3,1031.04384,1393.10868
0.0,3,3,2,152.0,8.7445,-15.0,0,8.8,-0.1,1.4,3,1393.10868,1031.04384
0.0,3,3,1,36.0,5.2095,1.7,1,8.0,1.27,1.27,0,1057.28202,981.84398
0.0,3,3,1,-36.0,-5.2095,-1.7,0,-8.0,-1.27,-1.27,0,981.84398,1057.28202
0.0,3,3,1,4.0,3.091,-1.2,1,-0.5,-0.0,0.6,0,998.46122,1069.87889
0.0,3,3,1,-4.0,-3.091,1.2,0,0.5,0.0,-0.6,0,1069.87889,998.46122
0.0,3,3,1,-360.0,-6.4313,6.2,1,-9.5,-1.0,6.0,0,952.11238,985.95484
0.0,3,3,1,360.0,6.4313,-6.2,0,9.5,1.0,-6.0,0,985.95484,952.11238
0.0,3,3,1,-37.0,-5.8289,-3.6,1,0.49,-4.21,3.37,0,924.52015,1124.47427
0.0,3,3,1,37.0,5.8289,3.6,0,-0.49,4.21,-3.37,0,1124.47427,924.52015
0.0,3,3,1,-45.0,-5.6937,2.4,1,-4.08,-0.86,0.39,0,932.58692,1088.08059
0.0,3,3,1,45.0,5.6937,-2.4,0,4.08,0.86,-0.39,0,1088.08059,932.58692
0.0,3,3,1,-20.0,-4.8203,-4.8,1,7.4,-5.29,2.33,1,994.51183,972.0871
0.0,3,3,1,20.0,4.8203,4.8,0,-7.4,5.29,-2.33,-1,972.0871,994.51183
0.0,3,3,1,-13.0,-3.989,2.7,1,-7.17,-0.07,1.37,1,1062.89868,1031.16113
0.0,3,3,1,13.0,3.989,-2.7,0,7.17,0.07,-1.37,-1,1031.16113,1062.89868
0.0,3,3,1,-58.0,-6.0426,-5.8,1,0.41,0.64,-0.54,0,995.49766,1172.47437
0.0,3,3,1,58.0,6.0426,5.8,0,-0.41,-0.64,0.54,0,1172.47437,995.49766
0.0,3,3,1,-2.0,-3.5264,-0.9,1,-4.31,0.12,-0.04,0,1089.06973,1069.35971
0.0,3,3,1,2.0,3.5264,0.9,0,4.31,-0.12,0.04,0,1069.35971,1089.06973
0.0,3,3,1,41.0,5.553,-1.6,1,5.96,-1.29,0.5,0,1154.28204,1038.08961
0.0,3,3,1,-41.0,-5.553,1.6,0,-5.96,1.29,-0.5,0,1038.08961,1154.28204
0.0,3,3,1,180.0,6.2691,12.6,1,0.0,0.0,0.0,0,965.85307,999.31565
0.0,3,3,1,-180.0,-6.2691,-12.6,0,-0.0,-0.0,-0.0,0,999.31565,965.85307
0.0,3,3,1,65.0,5.9135,0.6,1,0.33,-1.17,-0.07,1,1013.57636,965.09871
0.0,3,3,1,-65.0,-5.9135,-0.6,0,-0.33,1.17,0.07,-1,965.09871,1013.57636
0.0,3,3,1,-42.0,-5.3566,-0.6,1,-4.26,1.44,-0.76,0,1017.64349,980.91773
0.0,3,3,1,42.0,5.3566,0.6,0,4.26,-1.44,0.76,0,980.91773,1017.64349
0.0,3,3,1,39.0,6.0186,8.6,1,2.81,-1.33,2.2,0,1102.44149,1027.72765
0.0,3,3,1,-39.0,-6.0186,-8.6,0,-2.81,1.33,-2.2,0,1027.72765,1102.44149
0.0,3,3,1,-40.0,-5.3706,-5.9,1,-0.4,1.0,-3.0,0,988.92341,1011.45977
0.0,3,3,1,40.0,5.3706,5.9,0,0.4,-1.0,3.0,0,1011.45977,988.92341
0.0,3,3,1,41.0,5.8579,-4.5,1,-3.0,0.55,2.98,-2,1082.52215,1125.34488
0.0,3,3,1,-41.0,-5.8579,4.5,0,3.0,-0.55,-2.98,2,1125.34488,1082.52215
0.0,3,3,1,23.0,5.2149,-7.5,1,-1.1,0.85,1.7,0,1037.88735,978.54155
0.0,3,3,1,-23.0,-5.2149,7.5,0,1.1,-0.85,-1.7,0,978.54155,1037.88735
0.0,3,3,1,385.0,6.9556,12.3,1,0.0,0.0,0.0,0,1067.87997,996.6664
0.0,3,3,1,-385.0,-6.9556,-12.3,0,-0.0,-0.0,-0.0,0,996.6664,1067.87997
0.0,3,3,1,-27.0,-4.9127,7.6,1,1.95,1.62,1.62,0,1087.7909,1061.34596
0.0,3,3,1,27.0,4.9127,-7.6,0,-1.95,-1.62,-1.62,0,1061.34596,1087.7909
0.0,3,3,1,-26.0,-5.4553,1.4,1,2.39,1.01,-1.79,-1,1034.63476,1119.57389
0.0,3,3,1,26.0,5.4553,-1.4,0,-2.39,-1.01,1.79,1,1119.57389,1034.63476
