surface,tourney_level,best_of,round,rank_diff,points_diff,age_diff,player_elo_before,opponent_elo_before
0.0,3,3,2,-63.0,1250.0,-7.2,1224.0123409752641,920.1124190140381
0.0,3,3,2,63.0,-1250.0,7.2,920.1124190140381,1224.0123409752641
0.0,3,3,2,-57.0,1541.0,-10.0,1281.499520329499,938.688642222948
0.0,3,3,2,57.0,-1541.0,10.0,938.688642222948,1281.499520329499
0.0,3,3,2,-71.0,2645.0,-1.3,1423.3265772586342,938.5642821206397
0.0,3,3,2,71.0,-2645.0,1.3,938.5642821206397,1423.3265772586342
0.0,3,3,2,-52.0,735.0,-3.7,1159.1968753110734,1093.834352174584
0.0,3,3,2,52.0,-735.0,3.7,1093.834352174584,1159.1968753110734
0.0,3,3,2,-45.0,612.0,7.4,1157.3683036643422,1048.292203844279
0.0,3,3,2,45.0,-612.0,-7.4,1048.292203844279,1157.3683036643422
0.0,3,3,2,-139.0,4020.0,3.9,1360.2020627993606,970.5691108216407
0.0,3,3,2,139.0,-4020.0,-3.9,970.5691108216407,1360.2020627993606
0.0,3,3,2,-36.0,3714.0,0.4,1316.009755931443,1137.9023833529218
0.0,3,3,2,36.0,-3714.0,-0.4,1137.9023833529218,1316.009755931443
0.0,3,3,2,-28.0,522.0,10.2,1195.0397870584075,1047.9827258291516
0.0,3,3,2,28.0,-522.0,-10.2,1047.9827258291516,1195.0397870584075
0.0,3,3,2,34.0,-679.0,-1.8,1122.8829689224399,1193.6576042441754
0.0,3,3,2,-34.0,679.0,1.8,1193.6576042441754,1122.8829689224399
0.0,3,3,2,-48.0,1635.0,-3.8,1219.9574570880743,989.9441104848252
0.0,3,3,2,48.0,-1635.0,3.8,989.9441104848252,1219.9574570880743
0.0,3,3,2,-71.0,2294.0,-8.8,1350.0957273709748,1034.7677243001997
0.0,3,3,2,71.0,-2294.0,8.8,1034.7677243001997,1350.0957273709748
0.0,3,3,2,-105.0,1586.0,-0.5,1292.0227072587315,971.9464944129854
0.0,3,3,2,105.0,-1586.0,0.5,971.9464944129854,1292.0227072587315
0.0,3,3,2,17.0,-230.0,2.3,1079.123859438278,1022.2021527237748
0.0,3,3,2,-17.0,230.0,-2.3,1022.2021527237748,1079.123859438278
0.0,3,3,2,129.0,-3164.0,-9.1,962.6180078862434,1277.962205026163
0.0,3,3,2,-129.0,3164.0,9.1,1277.962205026163,962.6180078862434
0.0,3,3,2,-71.0,2705.0,-6.5,1242.340537404842,1043.2088321032543
0.0,3,3,2,71.0,-2705.0,6.5,1043.2088321032543,1242.340537404842
0.0,3,3,2,-5.0,116.0,1.6,1099.9511736270542,1110.0353125841561
0.0,3,3,2,5.0,-116.0,-1.6,1110.0353125841561,1099.9511736270542
0.0,3,3,2,-68.0,1142.0,2.7,1179.315302080401,985.8886046708394
0.0,3,3,2,68.0,-1142.0,-2.7,985.8886046708394,1179.315302080401
0.0,3,3,2,-120.0,2827.0,5.7,1249.991875811408,1018.9841085760562
0.0,3,3,2,120.0,-2827.0,-5.7,1018.9841085760562,1249.991875811408
0.0,3,3,2,-98.0,2308.0,7.8,1273.0464381466757,971.3584176563745
0.0,3,3,2,98.0,-2308.0,-7.8,971.3584176563745,1273.0464381466757
0.0,3,3,2,49.0,-1149.0,-16.6,1033.0317209369616,1106.007026952605
0.0,3,3,2,-49.0,1149.0,16.6,1106.007026952605,1033.0317209369616
0.0,3,3,2,-34.0,485.0,5.0,1137.6293908401337,1112.086438784028
0.0,3,3,2,34.0,-485.0,-5.0,1112.086438784028,1137.6293908401337
0.0,3,3,2,-35.0,4118.0,-3.3,1304.4931230595698,1050.2625605436313
0.0,3,3,2,35.0,-4118.0,3.3,1050.2625605436313,1304.4931230595698
0.0,3,3,2,35.0,-2500.0,-2.1,1101.9237498705363,1398.7599082449624
0.0,3,3,2,-35.0,2500.0,2.1,1398.7599082449624,1101.9237498705363
0.0,3,3,2,-33.0,415.0,3.5,1094.7377793437047,1053.5009268947974
0.0,3,3,2,33.0,-415.0,-3.5,1053.5009268947974,1094.7377793437047
0.0,3,3,2,-43.0,886.0,4.4,1125.3858237847448,1094.3993851385433
0.0,3,3,2,43.0,-886.0,-4.4,1094.3993851385433,1125.3858237847448
0.0,3,3,2,-40.0,2350.0,5.5,1275.769769274228,1034.2322084160019
0.0,3,3,2,40.0,-2350.0,-5.5,1034.2322084160019,1275.769769274228
0.0,3,3,2,-44.0,1399.0,0.2,1253.6243206708536,981.705768681071
0.0,3,3,2,44.0,-1399.0,-0.2,981.705768681071,1253.6243206708536
0.0,3,3,2,-125.0,1296.0,-2.0,1190.1914419918307,991.4542327750743
0.0,3,3,2,125.0,-1296.0,2.0,991.4542327750743,1190.1914419918307
0.0,3,3,2,72.0,-618.0,-8.8,1014.2696723448773,1049.1285427205949
0.0,3,3,2,-72.0,618.0,8.8,1049.1285427205949,1014.2696723448773
0.0,3,3,2,128.0,-11586.0,-3.1,1042.2519041734104,1594.797135635012
0.0,3,3,2,-128.0,11586.0,3.1,1594.797135635012,1042.2519041734104
0.0,3,3,3,-33.0,8670.0,1.3,1533.5853644005758,1342.2869938289996
0.0,3,3,3,33.0,-8670.0,-1.3,1342.2869938289996,1533.5853644005758
0.0,3,3,3,-4.0,360.0,2.0,1285.4043687840156,1228.752319636629
0.0,3,3,3,4.0,-360.0,-2.0,1228.752319636629,1285.4043687840156
0.0,3,3,3,-17.0,1890.0,8.4,1425.1774196753884,1172.221835204201
0.0,3,3,3,17.0,-1890.0,-8.4,1172.221835204201,1425.1774196753884
0.0,3,3,3,-23.0,3090.0,-2.6,1363.2728788572185,1168.5039375734154
0.0,3,3,3,23.0,-3090.0,2.6,1168.5039375734154,1363.2728788572185
0.0,3,3,3,-23.0,3360.0,-6.7,1324.457834044702,1204.644958005926
0.0,3,3,3,23.0,-3360.0,6.7,1204.644958005926,1324.457834044702
0.0,3,3,3,45.0,-1620.0,4.6,1142.0979146872185,1226.682035251784
0.0,3,3,3,-45.0,1620.0,-4.6,1226.682035251784,1142.0979146872185
0.0,3,3,3,5.0,-865.0,-1.4,1296.3988700908046,1354.576174578194
0.0,3,3,3,-5.0,865.0,1.4,1354.576174578194,1296.3988700908046
0.0,3,3,3,-83.0,457.0,13.8,1092.525722468632,990.1379198571423
0.0,3,3,3,83.0,-457.0,-13.8,990.1379198571423,1092.525722468632
0.0,3,3,3,-23.0,2159.0,-6.0,1250.057868795558,1116.4154350273318
0.0,3,3,3,23.0,-2159.0,6.0,1116.4154350273318,1250.057868795558
0.0,3,3,3,-11.0,1520.0,-1.3,1256.6860998221835,1187.2265851585082
0.0,3,3,3,11.0,-1520.0,1.3,1187.2265851585082,1256.6860998221835
0.0,3,3,3,56.0,-2109.0,-10.0,1052.343794675863,1277.8380606256255
0.0,3,3,3,-56.0,2109.0,10.0,1277.8380606256255,1052.343794675863
0.0,3,3,3,-27.0,3925.0,-1.4,1310.5071186071227,1152.4552091392568
0.0,3,3,3,27.0,-3925.0,1.4,1152.4552091392568,1310.5071186071227
0.0,3,3,3,-10.0,210.0,1.4,1108.8476194255268,1129.017222009457
0.0,3,3,3,10.0,-210.0,-1.4,1129.017222009457,1108.8476194255268
0.0,3,3,3,-12.0,1605.0,-2.9,1282.1487642428287,1139.9626170260187
0.0,3,3,3,12.0,-1605.0,2.9,1139.9626170260187,1282.1487642428287
0.0,3,3,3,6.0,-500.0,-3.2,1197.9220799836908,1259.1567692438248
0.0,3,3,3,-6.0,500.0,3.2,1259.1567692438248,1197.9220799836908
0.0,3,3,3,-23.0,98.0,-0.1,1031.8696176394558,1072.975159226816
0.0,3,3,3,23.0,-98.0,0.1,1072.975159226816,1031.8696176394558
0.0,3,3,4,14.0,-7570.0,-7.9,1298.8183240777812,1541.5698365483145
0.0,3,3,4,-14.0,7570.0,7.9,1541.5698365483145,1298.8183240777812
0.0,3,3,4,4.0,-1110.0,4.8,1431.2273408953524,1371.138237036572
0.0,3,3,4,-4.0,1110.0,-4.8,1371.138237036572,1431.2273408953524
0.0,3,3,4,-55.0,3929.0,-0.5,1335.1490397683451,1161.9179831199365
0.0,3,3,4,55.0,-3929.0,0.5,1161.9179831199365,1335.1490397683451
0.0,3,3,4,-35.0,1177.0,-8.7,1315.0532715259196,1103.9425054630424
0.0,3,3,4,35.0,-1177.0,8.7,1103.9425054630424,1315.0532715259196
0.0,3,3,4,-2.0,95.0,-7.0,1260.1899931462474,1269.5293163373167
0.0,3,3,4,2.0,-95.0,7.0,1269.5293163373167,1260.1899931462474
0.0,3,3,4,-67.0,4469.0,10.5,1319.6922925987467,1077.4800028945551
0.0,3,3,4,67.0,-4469.0,-10.5,1077.4800028945551,1319.6922925987467
0.0,3,3,4,21.0,-2055.0,4.9,1125.7754219141477,1291.9434664078353
0.0,3,3,4,-21.0,2055.0,-4.9,1291.9434664078353,1125.7754219141477
0.0,3,3,4,-83.0,1138.0,-1.0,1216.713200910787,1049.7538145954602
0.0,3,3,4,83.0,-1138.0,1.0,1049.7538145954602,1216.713200910787
0.0,3,3,5,-6.0,1050.0,13.7,1444.487399951637,1324.4749448723198
0.0,3,3,5,6.0,-1050.0,-13.7,1324.4749448723198,1444.487399951637
0.0,3,3,5,13.0,-2670.0,-2.7,1322.3740145847155,1343.772804907184
0.0,3,3,5,-13.0,2670.0,2.7,1343.772804907184,1322.3740145847155
0.0,3,3,5,-6.0,1820.0,8.4,1326.0514733914272,1276.6199813123426
0.0,3,3,5,6.0,-1820.0,-8.4,1276.6199813123426,1326.0514733914272
0.0,3,3,5,-10.0,500.0,-5.5,1225.5662861624717,1148.8931355822774
0.0,3,3,5,10.0,-500.0,5.5,1148.8931355822774,1225.5662861624717
0.0,3,3,6,-8.0,1245.0,11.1,1455.170428121719,1339.3582211116068
0.0,3,3,6,8.0,-1245.0,-11.1,1339.3582211116068,1455.170428121719
0.0,3,3,6,-20.0,3505.0,6.3,1339.790305549836,1238.0915820050243
0.0,3,3,6,20.0,-3505.0,-6.3,1238.0915820050243,1339.790305549836
0.0,3,3,1,-11.0,57.0,4.1,1080.8093922814564,1040.9007293437755
0.0,3,3,1,11.0,-57.0,-4.1,1040.9007293437755,1080.8093922814564
0.0,3,3,1,65.0,-400.0,-6.1,986.2510758803821,1129.4543052396627
0.0,3,3,1,-65.0,400.0,6.1,1129.4543052396627,986.2510758803821
0.0,3,3,1,-31.0,176.0,-0.7,983.2195323211155,987.7445623580568
0.0,3,3,1,31.0,-176.0,0.7,987.7445623580568,983.2195323211155
0.0,3,3,1,-15.0,120.0,-6.5,1059.6411023337967,1070.5163541643687
0.0,3,3,1,15.0,-120.0,6.5,1070.5163541643687,1059.6411023337967
0.0,3,3,1,-27.0,190.0,-4.6,1153.2942179810975,1018.7841869240481
0.0,3,3,1,27.0,-190.0,4.6,1018.7841869240481,1153.2942179810975
0.0,3,3,1,-22.0,250.0,0.2,1008.6748073873908,1039.3910868129753
0.0,3,3,1,22.0,-250.0,-0.2,1039.3910868129753,1008.6748073873908
0.0,3,3,1,-7.0,115.0,5.0,1112.0894195208361,1115.67614484888
0.0,3,3,1,7.0,-115.0,-5.0,1115.67614484888,1112.0894195208361
0.0,3,3,1,-25.0,120.0,3.0,1035.4915007125383,915.3724403526734
0.0,3,3,1,25.0,-120.0,-3.0,915.3724403526734,1035.4915007125383
0.0,3,3,1,-44.0,408.0,8.3,1119.9415033063822,966.5410888129428
0.0,3,3,1,44.0,-408.0,-8.3,966.5410888129428,1119.9415033063822
0.0,3,3,1,50.0,-350.0,-1.7,990.5112564624833,1102.7155509458069
0.0,3,3,1,-50.0,350.0,1.7,1102.7155509458069,990.5112564624833
0.0,3,3,1,-968.0,853.0,-15.3,1038.3775548816332,912.3529794180698
0.0,3,3,1,968.0,-853.0,15.3,912.3529794180698,1038.3775548816332
0.0,3,3,1,-21.0,128.0,-1.5,1071.1208221018746,982.812035933324
0.0,3,3,1,21.0,-128.0,1.5,982.812035933324,1071.1208221018746
0.0,3,3,1,-8.0,19.0,-2.4,967.498294763783,939.3343044572354
0.0,3,3,1,8.0,-19.0,2.4,939.3343044572354,967.498294763783
0.0,3,3,1,-124.0,540.0,16.0,1060.7840311434175,956.5429896970753
0.0,3,3,1,124.0,-540.0,-16.0,956.5429896970753,1060.7840311434175
0.0,3,3,1,30.0,-125.0,-3.1,978.721136862732,970.328511766158
0.0,3,3,1,-30.0,125.0,3.1,970.328511766158,978.721136862732
0.0,3,3,1,-373.0,577.0,9.1,934.1465653167004,995.8056807826862
0.0,3,3,1,373.0,-577.0,-9.1,995.8056807826862,934.1465653167004
0.0,3,3,1,21.0,-193.0,-10.6,1031.7438680416205,1008.8002896934208
0.0,3,3,1,-21.0,193.0,10.6,1008.8002896934208,1031.7438680416205
0.0,3,3,1,-98.0,406.0,-7.0,976.1733201081,900.0411116651292
0.0,3,3,1,98.0,-406.0,7.0,900.0411116651292,976.1733201081
0.0,3,3,1,-6.0,46.0,5.7,1054.1184610652526,887.9741994214049
0.0,3,3,1,6.0,-46.0,-5.7,887.9741994214049,1054.1184610652526
0.0,3,3,1,84.0,-453.0,-14.0,942.0789572230652,988.0849568895475
0.0,3,3,1,-84.0,453.0,14.0,988.0849568895475,942.0789572230652
0.0,3,3,1,-11.0,70.0,-5.5,977.9773215927321,1030.2872770929805
0.0,3,3,1,11.0,-70.0,5.5,1030.2872770929805,977.9773215927321
0.0,3,3,1,379.0,-715.0,9.8,981.8075323533362,1031.3742640456362
0.0,3,3,1,-379.0,715.0,-9.8,1031.3742640456362,981.8075323533362
0.0,3,3,1,-368.0,806.0,11.4,1028.7290489035345,998.3550140595861
0.0,3,3,1,368.0,-806.0,-11.4,998.3550140595861,1028.7290489035345
0.0,3,3,1,-2.0,9.0,-12.9,900.437325268139,904.7133305000526
0.0,3,3,1,2.0,-9.0,12.9,904.7133305000526,900.437325268139
0.0,3,3,1,7.0,-25.0,-4.5,1012.2898845652807,953.3073330915072
0.0,3,3,1,-7.0,25.0,4.5,953.3073330915072,1012.2898845652807
0.0,3,3,1,-10.0,80.0,3.7,1070.582390477338,1027.8532134474012
0.0,3,3,1,10.0,-80.0,-3.7,1027.8532134474012,1070.582390477338
0.0,3,3,1,-2.0,32.0,-4.5,1062.787619208024,1052.5557305668763
0.0,3,3,1,2.0,-32.0,4.5,1052.5557305668763,1062.787619208024
0.0,3,3,1,-26.0,165.0,4.0,1079.8225918972694,1011.672894721459
0.0,3,3,1,26.0,-165.0,-4.0,1011.672894721459,1079.8225918972694
0.0,3,3,1,-64.0,310.0,15.3,963.2065430985704,1026.113318042983
0.0,3,3,1,64.0,-310.0,-15.3,1026.113318042983,963.2065430985704
0.0,3,3,1,-17.0,96.0,-7.6,1029.147185037936,936.7134397038856
0.0,3,3,1,17.0,-96.0,7.6,936.7134397038856,1029.147185037936
0.0,3,3,1,-14.0,108.0,4.8,1096.6217624042465,1097.2606204849048
0.0,3,3,1,14.0,-108.0,-4.8,1097.2606204849048,1096.6217624042465
0.0,3,3,1,-14.0,98.0,5.5,934.7837937684315,975.8906054026886
0.0,3,3,1,14.0,-98.0,-5.5,975.8906054026886,934.7837937684315
0.0,3,3,7,7.0,-1890.0,3.6,1466.0262100687246,1351.2362344804199
0.0,3,3,7,-7.0,1890.0,-3.6,1351.2362344804199,1466.0262100687246
0.0,3,3,2,-70.0,4025.0,-3.6,1326.7885983802928,1094.9795710897276
0.0,3,3,2,70.0,-4025.0,3.6,1094.9795710897276,1326.7885983802928
0.0,3,3,2,-78.0,774.0,12.6,1160.638579394062,1008.4961217405219
0.0,3,3,2,78.0,-774.0,-12.6,1008.4961217405219,1160.638579394062
0.0,3,3,2,38.0,-717.0,-5.3,999.4279058735076,1167.2966858669638
0.0,3,3,2,-38.0,717.0,5.3,1167.2966858669638,999.4279058735076
0.0,3,3,2,38.0,-1185.0,0.8,1076.1417626865389,1226.6456530744404
0.0,3,3,2,-38.0,1185.0,-0.8,1226.6456530744404,1076.1417626865389
0.0,3,3,2,36.0,-1575.0,4.6,1163.3917935640764,1206.861966819066
0.0,3,3,2,-36.0,1575.0,-4.6,1206.861966819066,1163.3917935640764
0.0,3,3,2,13.0,-420.0,-3.4,1026.0856704406674,1136.3678397397248
0.0,3,3,2,-13.0,420.0,3.4,1136.3678397397248,1026.0856704406674
0.0,3,3,2,5.0,-90.0,1.9,1128.2545884588158,1093.5710511838786
0.0,3,3,2,-5.0,90.0,-1.9,1093.5710511838786,1128.2545884588158
0.0,3,3,2,68.0,-2720.0,1.6,1046.1701621155428,1250.4422930552641
0.0,3,3,2,-68.0,2720.0,-1.6,1250.4422930552641,1046.1701621155428
0.0,3,3,2,-33.0,3405.0,-4.9,1361.0576198223425,1129.303021144857
0.0,3,3,2,33.0,-3405.0,4.9,1129.303021144857,1361.0576198223425
0.0,3,3,2,62.0,-653.0,-9.1,1011.5060054864098,1106.2833106766425
0.0,3,3,2,-62.0,653.0,9.1,1106.2833106766425,1011.5060054864098
0.0,3,3,2,30.0,-777.0,-5.5,1048.8157218578588,1130.1679148610122
0.0,3,3,2,-30.0,777.0,5.5,1130.1679148610122,1048.8157218578588
0.0,3,3,2,-41.0,1561.0,3.0,1328.5024391646011,1083.1394232615485
0.0,3,3,2,41.0,-1561.0,-3.0,1083.1394232615485,1328.5024391646011
0.0,3,3,2,145.0,-2585.0,1.0,982.2041285475954,1335.921773143079
0.0,3,3,2,-145.0,2585.0,-1.0,1335.921773143079,982.2041285475954
0.0,3,3,2,27.0,-560.0,7.9,1072.1225924961493,1166.1719139842369
0.0,3,3,2,-27.0,560.0,-7.9,1166.1719139842369,1072.1225924961493
0.0,3,3,2,-95.0,799.0,14.1,1143.2700351476328,994.3347173507055
0.0,3,3,2,95.0,-799.0,-14.1,994.3347173507055,1143.2700351476328
0.0,3,3,2,-76.0,3482.0,-1.2,1357.8781779802875,952.9566329537587
0.0,3,3,2,76.0,-3482.0,1.2,952.9566329537587,1357.8781779802875
0.0,3,3,2,54.0,-2685.0,-3.2,1046.6888104246202,1262.8811491539338
0.0,3,3,2,-54.0,2685.0,3.2,1262.8811491539338,1046.6888104246202
0.0,3,3,2,28.0,-311.0,-6.5,988.7223603895756,1044.2485649960784
0.0,3,3,2,-28.0,311.0,6.5,1044.2485649960784,988.7223603895756
0.0,3,3,2,-51.0,705.0,0.8,1193.9537522822827,1063.0016259188099
0.0,3,3,2,51.0,-705.0,-0.8,1063.0016259188099,1193.9537522822827
0.0,3,3,2,-116.0,2330.0,12.1,1252.7018524069333,960.1853152282753
0.0,3,3,2,116.0,-2330.0,-12.1,960.1853152282753,1252.7018524069333
0.0,3,3,2,-58.0,1489.0,-0.3,1240.3656483167285,996.3682452049894
0.0,3,3,2,58.0,-1489.0,0.3,996.3682452049894,1240.3656483167285
0.0,3,3,2,-411.0,1353.0,-5.4,1174.4426584793969,1000.0748034861535
0.0,3,3,2,411.0,-1353.0,5.4,1000.0748034861535,1174.4426584793969
0.0,3,3,2,-14.0,267.0,-1.5,1334.302521681261,1043.333825599493
0.0,3,3,2,14.0,-267.0,1.5,1043.333825599493,1334.302521681261
0.0,3,3,2,-95.0,3719.0,16.5,1476.9242411147998,916.6342326444492
0.0,3,3,2,95.0,-3719.0,-16.5,916.6342326444492,1476.9242411147998
0.0,3,3,2,-109.0,2487.0,1.4,1268.8257527397056,1025.5994346906648
0.0,3,3,2,109.0,-2487.0,-1.4,1025.5994346906648,1268.8257527397056
0.0,3,3,2,10.0,-310.0,-10.4,1084.624500361556,1108.459182913607
0.0,3,3,2,-10.0,310.0,10.4,1108.459182913607,1084.624500361556
0.0,3,3,2,-47.0,1085.0,12.0,1086.6949532137037,1078.3165594963618
0.0,3,3,2,47.0,-1085.0,-12.0,1078.3165594963618,1086.6949532137037
0.0,3,3,2,-50.0,1656.0,-3.0,1313.7919167022378,1092.7238225701742
0.0,3,3,2,50.0,-1656.0,3.0,1092.7238225701742,1313.7919167022378
0.0,3,3,2,-44.0,1077.0,-13.6,1215.3383643428633,982.0722599488871
0.0,3,3,2,44.0,-1077.0,13.6,982.0722599488871,1215.3383643428633
0.0,3,3,2,-48.0,994.0,2.6,1174.383368643375,1040.98812046303
0.0,3,3,2,48.0,-994.0,-2.6,1040.98812046303,1174.383368643375
0.0,3,3,2,17.0,-217.0,-2.3,1112.6511828729497,1031.5285974260164
0.0,3,3,2,-17.0,217.0,2.3,1031.5285974260164,1112.6511828729497
0.0,3,3,2,-72.0,5001.0,0.1,1340.3382034343447,952.6680484011251
0.0,3,3,2,72.0,-5001.0,-0.1,952.6680484011251,1340.3382034343447
0.0,3,3,3,-26.0,3405.0,-6.1,1333.4584377590318,1170.0481276144974
0.0,3,3,3,26.0,-3405.0,6.1,1170.0481276144974,1333.4584377590318
0.0,3,3,3,-6.0,62.0,-0.5,1098.669436832583,1022.6083045924131
0.0,3,3,3,6.0,-62.0,0.5,1022.6083045924131,1098.669436832583
0.0,3,3,3,12.0,-159.0,-0.2,1181.3832880225655,1047.000391038052
0.0,3,3,3,-12.0,159.0,0.2,1047.000391038052,1181.3832880225655
0.0,3,3,3,-37.0,325.0,-0.2,1142.6626372162918,1070.6247890889047
0.0,3,3,3,37.0,-325.0,0.2,1070.6247890889047,1142.6626372162918
0.0,3,3,3,90.0,-3882.0,-5.8,1031.7655248776566,1367.729113545683
0.0,3,3,3,-90.0,3882.0,5.8,1367.729113545683,1031.7655248776566
0.0,3,3,3,-37.0,1512.0,0.8,1334.769708219065,1068.4951303598816
0.0,3,3,3,37.0,-1512.0,-0.8,1068.4951303598816,1334.769708219065
0.0,3,3,3,-103.0,480.0,8.3,1092.3509456714025,1010.5094701601844
0.0,3,3,3,103.0,-480.0,-8.3,1010.5094701601844,1092.3509456714025
0.0,3,3,3,-24.0,2875.0,-2.7,1360.713208055,1152.8026837387872
0.0,3,3,3,24.0,-2875.0,2.7,1152.8026837387872,1360.713208055
0.0,3,3,3,3.0,-9.0,8.4,1007.2578861853223,1071.5319105317324
0.0,3,3,3,-3.0,9.0,-8.4,1071.5319105317324,1007.2578861853223
0.0,3,3,3,-15.0,1400.0,-2.3,1257.7125706652525,1204.1934094676644
0.0,3,3,3,15.0,-1400.0,2.3,1204.1934094676644,1257.7125706652525
0.0,3,3,3,-9.0,745.0,-0.5,1246.6726305714337,1183.025260858969
0.0,3,3,3,9.0,-745.0,0.5,1183.025260858969,1246.6726305714337
0.0,3,3,3,-28.0,3130.0,7.2,1478.147443738997,1339.3510103269166
0.0,3,3,3,28.0,-3130.0,-7.2,1339.3510103269166,1478.147443738997
0.0,3,3,3,-30.0,2020.0,1.7,1275.1552425499917,1101.7204094073836
0.0,3,3,3,30.0,-2020.0,-1.7,1101.7204094073836,1275.1552425499917
0.0,3,3,3,-5.0,585.0,-16.2,1320.7940794538342,1102.3091886992877
0.0,3,3,3,5.0,-585.0,16.2,1102.3091886992877,1320.7940794538342
0.0,3,3,3,-3.0,135.0,-11.9,1221.9640285507614,1184.525347826172
0.0,3,3,3,3.0,-135.0,11.9,1184.525347826172,1221.9640285507614
0.0,3,3,3,-50.0,4832.0,-1.2,1343.4405298679826,1124.98179053518
0.0,3,3,3,50.0,-4832.0,1.2,1124.98179053518,1343.4405298679826
0.0,3,3,4,-53.0,3890.0,0.8,1342.4429485580067,1111.2215981634508
0.0,3,3,4,53.0,-3890.0,-0.8,1111.2215981634508,1342.4429485580067
0.0,3,3,4,-11.0,144.0,2.2,1155.391908061695,1191.4859222667073
0.0,3,3,4,11.0,-144.0,-2.2,1191.4859222667073,1155.391908061695
0.0,3,3,4,-78.0,1777.0,4.0,1340.4524099092614,1059.7235182123038
0.0,3,3,4,78.0,-1777.0,-4.0,1059.7235182123038,1340.4524099092614
0.0,3,3,4,-48.0,3290.0,-4.4,1368.1384806017443,1104.6502033753507
0.0,3,3,4,48.0,-3290.0,4.4,1104.6502033753507,1368.1384806017443
0.0,3,3,4,-51.0,2019.0,2.8,1271.2672330678686,1026.184504103786
0.0,3,3,4,51.0,-2019.0,-2.8,1026.184504103786,1271.2672330678686
0.0,3,3,4,-12.0,2115.0,6.7,1488.075267700253,1259.7739148098103
0.0,3,3,4,12.0,-2115.0,-6.7,1259.7739148098103,1488.075267700253
0.0,3,3,4,4.0,-550.0,-4.4,1327.8779212417573,1283.7716199110478
0.0,3,3,4,-4.0,550.0,4.4,1283.7716199110478,1327.8779212417573
0.0,3,3,4,17.0,-3855.0,-12.0,1236.246555988851,1350.525202021168
0.0,3,3,4,-17.0,3855.0,12.0,1350.525202021168,1236.246555988851
0.0,3,3,5,36.0,-3705.0,2.6,1173.0481448175567,1349.1306662202967
0.0,3,3,5,-36.0,3705.0,-2.6,1349.1306662202967,1173.0481448175567
0.0,3,3,5,-10.0,1770.0,6.3,1373.8965303718594,1345.7566182597348
0.0,3,3,5,10.0,-1770.0,-6.3,1345.7566182597348,1373.8965303718594
0.0,3,3,5,-8.0,1515.0,4.1,1494.8523399255448,1277.5426376528399
0.0,3,3,5,8.0,-1515.0,-4.1,1277.5426376528399,1494.8523399255448
0.0,3,3,5,-4.0,575.0,1.9,1341.8575924520928,1257.327361750296
0.0,3,3,5,4.0,-575.0,-1.9,1257.327361750296,1341.8575924520928
0.0,3,3,6,-33.0,3120.0,0.9,1388.6034657491382,1196.5273934737825
0.0,3,3,6,33.0,-3120.0,-0.9,1196.5273934737825,1388.6034657491382
0.0,3,3,6,-10.0,1880.0,13.8,1501.9735652942604,1354.0398643589383
0.0,3,3,6,10.0,-1880.0,-13.8,1354.0398643589383,1501.9735652942604
0.0,1,5,3,154.0,-358.0,-2.4,1104.0568998443173,978.0274659934236
0.0,1,5,3,-154.0,358.0,2.4,978.0274659934236,1104.0568998443173
0.0,1,5,3,16.0,-42.0,-12.7,994.1790702613872,1018.4232977931234
0.0,1,5,3,-16.0,42.0,12.7,1018.4232977931234,994.1790702613872
0.0,1,5,3,63.0,-211.0,-3.6,1011.2937495440499,967.5894957177877
0.0,1,5,3,-63.0,211.0,3.6,967.5894957177877,1011.2937495440499
1.0,1,5,3,-205.0,552.0,3.9,1030.846141280233,981.7855968380211
1.0,1,5,3,205.0,-552.0,-3.9,981.7855968380211,1030.846141280233
1.0,1,5,3,-151.0,445.0,-2.3,957.1795709744681,1019.3443457112536
1.0,1,5,3,151.0,-445.0,2.3,1019.3443457112536,957.1795709744681
1.0,1,3,3,-361.0,639.0,0.2,1044.6017175484371,1008.121002889086
1.0,1,3,3,361.0,-639.0,-0.2,1008.121002889086,1044.6017175484371
1.0,1,3,3,-435.0,601.0,-5.3,976.0122010126352,987.0950821061388
1.0,1,3,3,435.0,-601.0,5.3,987.0950821061388,976.0122010126352
1.0,1,5,3,-88.0,275.0,7.9,925.5954679049564,983.1356992852224
1.0,1,5,3,88.0,-275.0,-7.9,983.1356992852224,925.5954679049564
1.0,1,3,3,-278.0,203.0,-5.4,993.1916161229834,1000.0
1.0,1,3,3,278.0,-203.0,5.4,1000.0,993.1916161229834
1.0,1,5,3,-87.0,273.0,8.5,944.2213298628598,1009.5051136600158
1.0,1,5,3,87.0,-273.0,-8.5,1009.5051136600158,944.2213298628598
1.0,1,5,3,-141.0,446.0,3.7,990.0612629502842,961.1535790948916
1.0,1,5,3,141.0,-446.0,-3.7,961.1535790948916,990.0612629502842
1.0,1,5,3,-13.0,20.0,-6.3,1000.0,1001.6992045929904
1.0,1,5,3,13.0,-20.0,6.3,1001.6992045929904,1000.0
1.0,1,3,3,9.0,-11.0,-3.4,985.6209539535661,920.057478191477
1.0,1,3,3,-9.0,11.0,3.4,920.057478191477,985.6209539535661
1.0,1,3,3,-28.0,52.0,-5.1,1004.5937858969784,946.4817636548711
1.0,1,3,3,28.0,-52.0,5.1,946.4817636548711,1004.5937858969784
0.0,1,5,3,-122.0,588.0,4.2,1038.2853369538373,1006.342418332852
