surface,draw_size,tourney_level,player_seed,player_hand,player_ht,player_age,opponent_seed,opponent_hand,opponent_ht,opponent_age,best_of,round,player_rank,player_rank_points,opponent_rank,opponent_rank_points
0.0,4,1,0,0.0,185.0,29.0,0,0.0,185.0,21.9,3,3,70.0,760.0,133.0,418.0
0.0,4,1,0,0.0,185.0,21.9,0,0.0,185.0,29.0,3,3,133.0,418.0,70.0,760.0
0.0,4,1,0,0.0,183.0,19.5,0,0.0,180.0,27.3,3,3,355.0,125.0,106.0,551.0
0.0,4,1,0,0.0,180.0,27.3,0,0.0,183.0,19.5,3,3,106.0,551.0,355.0,125.0
1.0,4,1,0,0.0,198.0,20.9,0,0.0,175.0,36.0,3,3,4.0,4925.0,33.0,1405.0
1.0,4,1,0,0.0,175.0,36.0,0,0.0,198.0,20.9,3,3,33.0,1405.0,4.0,4925.0
1.0,4,1,0,1.0,185.0,31.8,0,0.0,178.0,34.4,5,3,1.0,8770.0,34.0,1380.0
1.0,4,1,0,0.0,178.0,34.4,0,1.0,185.0,31.8,5,3,34.0,1380.0,1.0,8770.0
1.0,4,1,0,1.0,185.0,31.8,0,0.0,198.0,20.9,5,3,1.0,8770.0,4.0,4925.0
1.0,4,1,0,0.0,198.0,20.9,0,1.0,185.0,31.8,5,3,4.0,4925.0,1.0,8770.0
1.0,4,1,0,0.0,175.0,36.0,0,0.0,178.0,34.4,5,3,33.0,1405.0,34.0,1380.0
1.0,4,1,0,0.0,178.0,34.4,0,0.0,175.0,36.0,5,3,34.0,1380.0,33.0,1405.0
1.0,4,1,0,0.0,185.0,24.1,0,0.0,190.0,34.1,5,3,11.0,2410.0,62.0,851.0
1.0,4,1,0,0.0,190.0,34.1,0,0.0,185.0,24.1,5,3,62.0,851.0,11.0,2410.0
1.0,4,1,0,0.0,178.0,30.8,0,0.0,188.0,31.1,5,3,20.0,1840.0,80.0,685.0
1.0,4,1,0,0.0,188.0,31.1,0,0.0,178.0,30.8,5,3,80.0,685.0,20.0,1840.0
1.0,4,1,0,0.0,185.0,24.1,0,0.0,178.0,30.8,5,3,11.0,2410.0,20.0,1840.0
1.0,4,1,0,0.0,178.0,30.8,0,0.0,185.0,24.1,5,3,20.0,1840.0,11.0,2410.0
1.0,4,1,0,0.0,198.0,29.5,0,0.0,191.0,21.4,5,3,3.0,4985.0,258.0,197.0
1.0,4,1,0,0.0,191.0,21.4,0,0.0,198.0,29.5,5,3,258.0,197.0,3.0,4985.0
1.0,4,1,0,0.0,183.0,30.2,0,0.0,188.0,21.3,5,3,92.0,634.0,28.0,1501.0
1.0,4,1,0,0.0,188.0,21.3,0,0.0,183.0,30.2,5,3,28.0,1501.0,92.0,634.0
1.0,4,1,0,0.0,198.0,29.5,0,0.0,183.0,30.2,5,3,3.0,4985.0,92.0,634.0
1.0,4,1,0,0.0,183.0,30.2,0,0.0,198.0,29.5,5,3,92.0,634.0,3.0,4985.0
0.0,4,1,0,0.0,208.0,32.9,0,0.0,191.0,24.9,5,3,9.0,3125.0,319.0,148.0
0.0,4,1,0,0.0,191.0,24.9,0,0.0,208.0,32.9,5,3,319.0,148.0,9.0,3125.0
0.0,4,1,0,0.0,198.0,30.4,0,1.0,183.0,30.2,5,3,14.0,2265.0,110.0,523.0
0.0,4,1,0,1.0,183.0,30.2,0,0.0,198.0,30.4,5,3,110.0,523.0,14.0,2265.0
0.0,4,1,0,0.0,185.0,25.9,0,1.0,183.0,30.2,3,3,54.0,945.0,110.0,523.0
0.0,4,1,0,1.0,183.0,30.2,0,0.0,185.0,25.9,3,3,110.0,523.0,54.0,945.0
0.0,4,1,0,0.0,175.0,26.9,0,0.0,190.0,34.5,3,3,313.0,157.0,549.0,56.0
0.0,4,1,0,0.0,190.0,34.5,0,0.0,175.0,26.9,3,3,549.0,56.0,313.0,157.0
0.0,4,1,0,0.0,188.0,28.8,0,0.0,183.0,26.6,3,3,453.0,80.0,251.0,203.0
0.0,4,1,0,0.0,183.0,26.6,0,0.0,188.0,28.8,3,3,251.0,203.0,453.0,80.0
0.0,4,1,0,0.0,175.0,27.7,0,0.0,188.0,19.0,3,3,84.0,668.0,592.0,48.0
0.0,4,1,0,0.0,188.0,19.0,0,0.0,175.0,27.7,3,3,592.0,48.0,84.0,668.0
0.0,4,1,0,0.0,175.0,27.7,0,0.0,188.0,28.8,3,3,84.0,668.0,453.0,80.0
0.0,4,1,0,0.0,188.0,28.8,0,0.0,175.0,27.7,3,3,453.0,80.0,84.0,668.0
0.0,4,1,0,0.0,188.0,19.0,0,0.0,183.0,26.6,3,3,592.0,48.0,251.0,203.0
0.0,4,1,0,0.0,183.0,26.6,0,0.0,188.0,19.0,3,3,251.0,203.0,592.0,48.0
0.0,4,1,0,0.0,183.0,23.1,0,0.0,,19.5,3,3,439.0,85.0,1164.0,6.0
0.0,4,1,0,0.0,,19.5,0,0.0,183.0,23.1,3,3,1164.0,6.0,439.0,85.0
0.0,4,1,0,0.0,188.0,19.6,0,0.0,170.0,22.4,3,3,981.0,11.0,978.0,11.0
0.0,4,1,0,0.0,170.0,22.4,0,0.0,188.0,19.6,3,3,978.0,11.0,981.0,11.0
0.0,4,1,0,0.0,183.0,23.1,0,0.0,170.0,22.4,3,3,439.0,85.0,978.0,11.0
0.0,4,1,0,0.0,170.0,22.4,0,0.0,183.0,23.1,3,3,978.0,11.0,439.0,85.0
0.0,4,1,0,0.0,191.0,22.8,0,0.0,185.0,22.4,3,3,1027.0,9.0,411.0,96.0
0.0,4,1,0,0.0,185.0,22.4,0,0.0,191.0,22.8,3,3,411.0,96.0,1027.0,9.0
0.0,4,1,0,0.0,185.0,21.8,0,0.0,183.0,24.4,3,3,842.0,18.0,807.0,20.0
0.0,4,1,0,0.0,183.0,24.4,0,0.0,185.0,21.8,3,3,807.0,20.0,842.0,18.0
0.0,4,1,0,0.0,183.0,24.4,0,0.0,185.0,22.4,3,3,807.0,20.0,411.0,96.0
0.0,4,1,0,0.0,185.0,22.4,0,0.0,183.0,24.4,3,3,411.0,96.0,807.0,20.0
0.0,4,1,0,0.0,180.0,22.2,0,0.0,,27.5,3,3,226.0,242.0,490.0,70.0
0.0,4,1,0,0.0,,27.5,0,0.0,180.0,22.2,3,3,490.0,70.0,226.0,242.0
0.0,4,1,0,0.0,198.0,25.0,0,0.0,185.0,34.1,3,3,472.0,76.0,1139.0,6.0
0.0,4,1,0,0.0,185.0,34.1,0,0.0,198.0,25.0,3,3,1139.0,6.0,472.0,76.0
0.0,4,1,0,0.0,180.0,22.2,0,0.0,198.0,25.0,3,3,226.0,242.0,472.0,76.0
0.0,4,1,0,0.0,198.0,25.0,0,0.0,180.0,22.2,3,3,472.0,76.0,226.0,242.0
0.0,4,1,0,0.0,180.0,18.2,0,0.0,,19.9,3,3,1334.0,3.0,1322.0,3.0
0.0,4,1,0,0.0,,19.9,0,0.0,180.0,18.2,3,3,1322.0,3.0,1334.0,3.0
0.0,4,1,0,0.0,191.0,27.4,0,0.0,185.0,20.5,3,3,82.0,680.0,718.0,28.0
0.0,4,1,0,0.0,185.0,20.5,0,0.0,191.0,27.4,3,3,718.0,28.0,82.0,680.0
0.0,4,1,0,0.0,178.0,33.1,0,0.0,185.0,33.2,3,3,535.0,59.0,571.0,53.0
0.0,4,1,0,0.0,185.0,33.2,0,0.0,178.0,33.1,3,3,571.0,53.0,535.0,59.0
0.0,4,1,0,0.0,180.0,25.7,0,0.0,,17.1,3,3,419.0,91.0,1533.0,2.0
0.0,4,1,0,0.0,,17.1,0,0.0,180.0,25.7,3,3,1533.0,2.0,419.0,91.0
1.0,4,1,0,0.0,,25.0,0,0.0,175.0,21.3,3,3,1485.0,2.0,1411.0,3.0
1.0,4,1,0,0.0,175.0,21.3,0,0.0,,25.0,3,3,1411.0,3.0,1485.0,2.0
1.0,4,1,0,0.0,193.0,22.9,0,0.0,,25.0,3,3,433.0,87.0,1485.0,2.0
1.0,4,1,0,0.0,,25.0,0,0.0,193.0,22.9,3,3,1485.0,2.0,433.0,87.0
1.0,4,1,0,0.0,180.0,32.2,0,1.0,,26.0,3,3,41.0,1210.0,870.0,16.0
1.0,4,1,0,1.0,,26.0,0,0.0,180.0,32.2,3,3,870.0,16.0,41.0,1210.0
1.0,4,1,0,0.0,189.0,24.9,0,0.0,191.0,26.2,3,3,834.0,19.0,284.0,173.0
1.0,4,1,0,0.0,191.0,26.2,0,0.0,189.0,24.9,3,3,284.0,173.0,834.0,19.0
1.0,4,1,0,0.0,180.0,32.2,0,0.0,189.0,24.9,3,3,41.0,1210.0,834.0,19.0
1.0,4,1,0,0.0,189.0,24.9,0,0.0,180.0,32.2,3,3,834.0,19.0,41.0,1210.0
1.0,32,2,0,1.0,183.0,27.8,0,0.0,183.0,20.1,3,3,63.0,830.0,184.0,313.0
1.0,32,2,0,0.0,183.0,20.1,0,1.0,183.0,27.8,3,3,184.0,313.0,63.0,830.0
1.0,32,2,0,0.0,178.0,25.6,0,1.0,183.0,28.7,3,3,87.0,650.0,130.0,426.0
1.0,32,2,0,1.0,183.0,28.7,0,0.0,178.0,25.6,3,3,130.0,426.0,87.0,650.0
1.0,32,2,8,0.0,188.0,26.7,0,0.0,188.0,31.0,3,3,56.0,898.0,128.0,433.0
1.0,32,2,0,0.0,188.0,31.0,8,0.0,188.0,26.7,3,3,128.0,433.0,56.0,898.0
1.0,32,2,0,0.0,183.0,24.7,0,0.0,183.0,23.9,3,3,108.0,531.0,99.0,611.0
1.0,32,2,0,0.0,183.0,23.9,0,0.0,183.0,24.7,3,3,99.0,611.0,108.0,531.0
1.0,32,2,0,0.0,208.0,39.1,0,0.0,191.0,25.1,3,3,88.0,645.0,111.0,513.0
1.0,32,2,0,0.0,191.0,25.1,0,0.0,208.0,39.1,3,3,111.0,513.0,88.0,645.0
1.0,32,2,0,0.0,180.0,25.6,5,1.0,188.0,34.3,3,3,122.0,456.0,36.0,1305.0
1.0,32,2,5,1.0,188.0,34.3,0,0.0,180.0,25.6,3,3,36.0,1305.0,122.0,456.0
1.0,32,2,7,0.0,185.0,25.9,0,0.0,183.0,18.6,3,3,54.0,945.0,187.0,309.0
1.0,32,2,0,0.0,183.0,18.6,7,0.0,185.0,25.9,3,3,187.0,309.0,54.0,945.0
1.0,32,2,0,0.0,196.0,20.4,0,0.0,175.0,30.2,3,3,72.0,744.0,124.0,450.0
1.0,32,2,0,0.0,175.0,30.2,0,0.0,196.0,20.4,3,3,124.0,450.0,72.0,744.0
1.0,32,2,0,1.0,188.0,32.9,0,1.0,170.0,22.5,3,3,66.0,798.0,380.0,109.0
1.0,32,2,0,1.0,170.0,22.5,0,1.0,188.0,32.9,3,3,380.0,109.0,66.0,798.0
1.0,32,2,6,0.0,188.0,28.2,0,0.0,185.0,21.7,3,3,51.0,975.0,120.0,465.0
1.0,32,2,0,0.0,185.0,21.7,6,0.0,188.0,28.2,3,3,120.0,465.0,51.0,975.0
1.0,32,2,0,0.0,188.0,20.2,0,0.0,178.0,22.9,3,3,58.0,893.0,142.0,398.0
1.0,32,2,0,0.0,178.0,22.9,0,0.0,188.0,20.2,3,3,142.0,398.0,58.0,893.0
1.0,32,2,0,0.0,185.0,26.0,0,0.0,196.0,33.3,3,3,143.0,396.0,152.0,363.0
1.0,32,2,0,0.0,196.0,33.3,0,0.0,185.0,26.0,3,3,152.0,363.0,143.0,396.0
0.0,128,3,14,0.0,208.0,32.8,4,0.0,198.0,20.9,3,7,17.0,2170.0,5.0,4505.0
0.0,128,3,4,0.0,198.0,20.9,14,0.0,208.0,32.8,3,7,5.0,4505.0,17.0,2170.0
1.0,32,2,0,1.0,183.0,27.8,2,0.0,198.0,30.5,3,4,63.0,830.0,14.0,2265.0
1.0,32,2,2,0.0,198.0,30.5,0,1.0,183.0,27.8,3,4,14.0,2265.0,63.0,830.0
1.0,32,2,8,0.0,188.0,26.7,0,0.0,178.0,25.6,3,4,56.0,898.0,87.0,650.0
1.0,32,2,0,0.0,178.0,25.6,8,0.0,188.0,26.7,3,4,87.0,650.0,56.0,898.0
1.0,32,2,4,0.0,193.0,22.9,0,0.0,183.0,24.7,3,4,24.0,1675.0,108.0,531.0
1.0,32,2,0,0.0,183.0,24.7,4,0.0,193.0,22.9,3,4,108.0,531.0,24.0,1675.0
1.0,32,2,0,0.0,208.0,39.1,0,0.0,180.0,25.6,3,4,88.0,645.0,122.0,456.0
1.0,32,2,0,0.0,180.0,25.6,0,0.0,208.0,39.1,3,4,122.0,456.0,88.0,645.0
1.0,32,2,0,0.0,196.0,20.4,7,0.0,185.0,25.9,3,4,72.0,744.0,54.0,945.0
1.0,32,2,7,0.0,185.0,25.9,0,0.0,196.0,20.4,3,4,54.0,945.0,72.0,744.0
1.0,32,2,3,0.0,191.0,25.5,0,1.0,188.0,32.9,3,4,16.0,2200.0,66.0,798.0
1.0,32,2,0,1.0,188.0,32.9,3,0.0,191.0,25.5,3,4,66.0,798.0,16.0,2200.0
1.0,32,2,6,0.0,188.0,28.2,0,0.0,188.0,20.2,3,4,51.0,975.0,58.0,893.0
1.0,32,2,0,0.0,188.0,20.2,6,0.0,188.0,28.2,3,4,58.0,893.0,51.0,975.0
1.0,32,2,1,0.0,208.0,32.9,0,0.0,185.0,26.0,3,4,9.0,3125.0,143.0,396.0
1.0,32,2,0,0.0,185.0,26.0,1,0.0,208.0,32.9,3,4,143.0,396.0,9.0,3125.0
1.0,32,2,8,0.0,188.0,26.7,0,1.0,183.0,27.8,3,5,56.0,898.0,63.0,830.0
1.0,32,2,0,1.0,183.0,27.8,8,0.0,188.0,26.7,3,5,63.0,830.0,56.0,898.0
1.0,32,2,0,0.0,208.0,39.1,4,0.0,193.0,22.9,3,5,88.0,645.0,24.0,1675.0
1.0,32,2,4,0.0,193.0,22.9,0,0.0,208.0,39.1,3,5,24.0,1675.0,88.0,645.0
1.0,32,2,0,0.0,196.0,20.4,3,0.0,191.0,25.5,3,5,72.0,744.0,16.0,2200.0
1.0,32,2,3,0.0,191.0,25.5,0,0.0,196.0,20.4,3,5,16.0,2200.0,72.0,744.0
1.0,32,2,6,0.0,188.0,28.2,1,0.0,208.0,32.9,3,5,51.0,975.0,9.0,3125.0
1.0,32,2,1,0.0,208.0,32.9,6,0.0,188.0,28.2,3,5,9.0,3125.0,51.0,975.0
1.0,32,2,8,0.0,188.0,26.7,0,0.0,208.0,39.1,3,6,56.0,898.0,88.0,645.0
1.0,32,2,0,0.0,208.0,39.1,8,0.0,188.0,26.7,3,6,88.0,645.0,56.0,898.0
1.0,32,2,6,0.0,188.0,28.2,0,0.0,196.0,20.4,3,6,51.0,975.0,72.0,744.0
1.0,32,2,0,0.0,196.0,20.4,6,0.0,188.0,28.2,3,6,72.0,744.0,51.0,975.0
1.0,32,2,2,0.0,188.0,23.2,0,1.0,198.0,24.7,3,3,26.0,1627.0,65.0,815.0
1.0,32,2,0,1.0,198.0,24.7,2,0.0,188.0,23.2,3,3,65.0,815.0,26.0,1627.0
1.0,32,2,0,0.0,175.0,28.4,0,0.0,190.0,34.1,3,3,93.0,626.0,62.0,851.0
1.0,32,2,0,0.0,190.0,34.1,0,0.0,175.0,28.4,3,3,62.0,851.0,93.0,626.0
1.0,32,2,0,0.0,185.0,34.2,0,0.0,188.0,26.1,3,3,91.0,638.0,61.0,864.0
1.0,32,2,0,0.0,188.0,26.1,0,0.0,185.0,34.2,3,3,61.0,864.0,91.0,638.0
1.0,32,2,8,1.0,190.0,30.6,0,0.0,183.0,36.3,3,3,55.0,932.0,57.0,895.0
1.0,32,2,0,0.0,183.0,36.3,8,1.0,190.0,30.6,3,3,57.0,895.0,55.0,932.0
1.0,32,2,4,0.0,183.0,31.8,0,0.0,173.0,28.8,3,3,38.0,1295.0,102.0,586.0
1.0,32,2,0,0.0,173.0,28.8,4,0.0,183.0,31.8,3,3,102.0,586.0,38.0,1295.0
1.0,32,2,0,0.0,188.0,34.8,0,0.0,191.0,23.1,3,3,67.0,787.0,135.0,418.0
1.0,32,2,0,0.0,191.0,23.1,0,0.0,188.0,34.8,3,3,135.0,418.0,67.0,787.0
1.0,32,2,0,0.0,183.0,25.0,0,1.0,188.0,22.8,3,3,78.0,706.0,73.0,738.0
1.0,32,2,0,1.0,188.0,22.8,0,0.0,183.0,25.0,3,3,73.0,738.0,78.0,706.0
1.0,32,2,0,0.0,183.0,33.2,6,0.0,196.0,28.9,3,3,71.0,755.0,47.0,1065.0
1.0,32,2,6,0.0,196.0,28.9,0,0.0,183.0,33.2,3,3,47.0,1065.0,71.0,755.0
1.0,32,2,0,0.0,188.0,26.7,5,0.0,191.0,31.0,3,3,94.0,623.0,44.0,1120.0
1.0,32,2,5,0.0,191.0,31.0,0,0.0,188.0,26.7,3,3,44.0,1120.0,94.0,623.0
1.0,32,2,0,0.0,185.0,29.0,0,0.0,185.0,20.9,3,3,70.0,760.0,228.0,240.0
1.0,32,2,0,0.0,185.0,20.9,0,0.0,185.0,29.0,3,3,228.0,240.0,70.0,760.0
1.0,32,2,0,0.0,185.0,26.1,0,0.0,196.0,21.9,3,3,86.0,655.0,104.0,577.0
1.0,32,2,0,0.0,196.0,21.9,0,0.0,185.0,26.1,3,3,104.0,577.0,86.0,655.0
1.0,32,2,0,0.0,185.0,33.2,3,0.0,178.0,34.4,3,3,617.0,43.0,34.0,1380.0
1.0,32,2,3,0.0,178.0,34.4,0,0.0,185.0,33.2,3,3,34.0,1380.0,617.0,43.0
1.0,32,2,0,1.0,180.0,30.2,7,0.0,180.0,29.4,3,3,221.0,246.0,52.0,966.0
1.0,32,2,7,0.0,180.0,29.4,0,1.0,180.0,30.2,3,3,52.0,966.0,221.0,246.0
1.0,32,2,0,0.0,180.0,32.2,0,0.0,193.0,24.1,3,3,355.0,126.0,123.0,452.0
1.0,32,2,0,0.0,193.0,24.1,0,0.0,180.0,32.2,3,3,123.0,452.0,355.0,126.0
1.0,32,2,0,0.0,178.0,25.4,0,0.0,193.0,27.9,3,3,160.0,349.0,60.0,880.0
1.0,32,2,0,0.0,193.0,27.9,0,0.0,178.0,25.4,3,3,60.0,880.0,160.0,349.0
1.0,32,2,1,1.0,188.0,30.2,0,0.0,185.0,20.5,3,3,23.0,1745.0,727.0,27.0
1.0,32,2,0,0.0,185.0,20.5,1,1.0,188.0,30.2,3,3,727.0,27.0,23.0,1745.0
1.0,32,2,6,0.0,188.0,28.2,8,0.0,188.0,26.7,3,7,51.0,975.0,56.0,898.0
1.0,32,2,8,0.0,188.0,26.7,6,0.0,188.0,28.2,3,7,56.0,898.0,51.0,975.0
1.0,32,2,2,0.0,188.0,23.2,0,0.0,175.0,28.4,3,4,26.0,1627.0,93.0,626.0
1.0,32,2,0,0.0,175.0,28.4,2,0.0,188.0,23.2,3,4,93.0,626.0,26.0,1627.0
1.0,32,2,0,0.0,185.0,34.2,8,1.0,190.0,30.6,3,4,91.0,638.0,55.0,932.0
1.0,32,2,8,1.0,190.0,30.6,0,0.0,185.0,34.2,3,4,55.0,932.0,91.0,638.0
1.0,32,2,4,0.0,183.0,31.8,0,0.0,188.0,34.8,3,4,38.0,1295.0,67.0,787.0
1.0,32,2,0,0.0,188.0,34.8,4,0.0,183.0,31.8,3,4,67.0,787.0,38.0,1295.0
1.0,32,2,0,0.0,183.0,33.2,0,0.0,183.0,25.0,3,4,71.0,755.0,78.0,706.0
1.0,32,2,0,0.0,183.0,25.0,0,0.0,183.0,33.2,3,4,78.0,706.0,71.0,755.0
1.0,32,2,0,0.0,185.0,29.0,0,0.0,188.0,26.7,3,4,70.0,760.0,94.0,623.0
1.0,32,2,0,0.0,188.0,26.7,0,0.0,185.0,29.0,3,4,94.0,623.0,70.0,760.0
1.0,32,2,0,0.0,185.0,26.1,0,0.0,185.0,33.2,3,4,86.0,655.0,617.0,43.0
1.0,32,2,0,0.0,185.0,33.2,0,0.0,185.0,26.1,3,4,617.0,43.0,86.0,655.0
1.0,32,2,0,0.0,180.0,32.2,0,1.0,180.0,30.2,3,4,355.0,126.0,221.0,246.0
1.0,32,2,0,1.0,180.0,30.2,0,0.0,180.0,32.2,3,4,221.0,246.0,355.0,126.0
1.0,32,2,0,0.0,178.0,25.4,1,1.0,188.0,30.2,3,4,160.0,349.0,23.0,1745.0
1.0,32,2,1,1.0,188.0,30.2,0,0.0,178.0,25.4,3,4,23.0,1745.0,160.0,349.0
1.0,32,2,2,0.0,188.0,23.2,0,0.0,185.0,34.2,3,5,26.0,1627.0,91.0,638.0
1.0,32,2,0,0.0,185.0,34.2,2,0.0,188.0,23.2,3,5,91.0,638.0,26.0,1627.0
1.0,32,2,4,0.0,183.0,31.8,0,0.0,183.0,33.2,3,5,38.0,1295.0,71.0,755.0
1.0,32,2,0,0.0,183.0,33.2,4,0.0,183.0,31.8,3,5,71.0,755.0,38.0,1295.0
1.0,32,2,0,0.0,185.0,29.0,0,0.0,185.0,26.1,3,5,70.0,760.0,86.0,655.0
1.0,32,2,0,0.0,185.0,26.1,0,0.0,185.0,29.0,3,5,86.0,655.0,70.0,760.0
1.0,32,2,0,0.0,180.0,32.2,0,0.0,178.0,25.4,3,5,355.0,126.0,160.0,349.0
1.0,32,2,0,0.0,178.0,25.4,0,0.0,180.0,32.2,3,5,160.0,349.0,355.0,126.0
1.0,32,2,2,0.0,188.0,23.2,4,0.0,183.0,31.8,3,6,26.0,1627.0,38.0,1295.0
1.0,32,2,4,0.0,183.0,31.8,2,0.0,188.0,23.2,3,6,38.0,1295.0,26.0,1627.0
1.0,32,2,0,0.0,180.0,32.2,0,0.0,185.0,29.0,3,6,355.0,126.0,70.0,760.0
1.0,32,2,0,0.0,185.0,29.0,0,0.0,180.0,32.2,3,6,70.0,760.0,355.0,126.0
1.0,64,3,0,1.0,188.0,34.4,0,0.0,180.0,32.2,3,2,37.0,1280.0,41.0,1210.0
1.0,64,3,0,0.0,180.0,32.2,0,1.0,188.0,34.4,3,2,41.0,1210.0,37.0,1280.0
1.0,64,3,0,0.0,185.0,25.5,0,0.0,175.0,25.9,3,2,100.0,606.0,31.0,1415.0
1.0,64,3,0,0.0,175.0,25.9,0,0.0,185.0,25.5,3,2,31.0,1415.0,100.0,606.0
1.0,64,3,14,0.0,196.0,27.3,0,0.0,185.0,21.6,3,2,22.0,1765.0,365.0,122.0
1.0,64,3,0,0.0,185.0,21.6,14,0.0,196.0,27.3,3,2,365.0,122.0,22.0,1765.0
1.0,64,3,0,0.0,178.0,28.2,12,0.0,196.0,32.5,3,2,36.0,1280.0,18.0,2140.0
1.0,64,3,12,0.0,196.0,32.5,0,0.0,178.0,28.2,3,2,18.0,2140.0,36.0,1280.0
1.0,64,3,0,0.0,198.0,22.1,0,0.0,188.0,26.1,3,2,49.0,984.0,59.0,864.0
1.0,64,3,0,0.0,188.0,26.1,0,0.0,198.0,22.1,3,2,59.0,864.0,49.0,984.0
1.0,64,3,0,0.0,190.0,34.1,0,0.0,188.0,23.2,3,2,62.0,851.0,23.0,1757.0
1.0,64,3,0,0.0,188.0,23.2,0,0.0,190.0,34.1,3,2,23.0,1757.0,62.0,851.0
1.0,64,3,0,1.0,193.0,34.9,0,0.0,190.0,34.5,3,2,28.0,1465.0,74.0,729.0
1.0,64,3,0,0.0,190.0,34.5,0,1.0,193.0,34.9,3,2,74.0,729.0,28.0,1465.0
1.0,64,3,0,0.0,193.0,27.9,0,0.0,173.0,29.5,3,2,61.0,855.0,43.0,1160.0
1.0,64,3,0,0.0,173.0,29.5,0,0.0,193.0,27.9,3,2,43.0,1160.0,61.0,855.0
1.0,64,3,13,0.0,178.0,30.8,0,0.0,193.0,24.1,3,2,20.0,1840.0,122.0,458.0
1.0,64,3,0,0.0,193.0,24.1,13,0.0,178.0,30.8,3,2,122.0,458.0,20.0,1840.0
1.0,64,3,10,0.0,170.0,25.6,0,1.0,183.0,27.9,3,2,15.0,2220.0,60.0,858.0
1.0,64,3,0,1.0,183.0,27.9,10,0.0,170.0,25.6,3,2,60.0,858.0,15.0,2220.0
1.0,64,3,0,0.0,183.0,31.8,0,0.0,188.0,31.1,3,2,34.0,1340.0,84.0,685.0
1.0,64,3,0,0.0,188.0,31.1,0,0.0,183.0,31.8,3,2,84.0,685.0,34.0,1340.0
1.0,64,3,0,1.0,190.0,30.6,0,0.0,193.0,17.6,3,2,55.0,932.0,175.0,317.0
1.0,64,3,0,0.0,193.0,17.6,0,1.0,190.0,30.6,3,2,175.0,317.0,55.0,932.0
1.0,64,3,0,0.0,193.0,19.6,0,1.0,185.0,19.0,3,2,71.0,767.0,45.0,1118.0
1.0,64,3,0,1.0,185.0,19.0,0,0.0,193.0,19.6,3,2,45.0,1118.0,71.0,767.0
1.0,64,3,0,1.0,188.0,36.5,0,0.0,196.0,28.9,3,2,30.0,1420.0,48.0,1020.0
1.0,64,3,0,0.0,196.0,28.9,0,1.0,188.0,36.5,3,2,48.0,1020.0,30.0,1420.0
1.0,64,3,11,0.0,183.0,30.0,0,0.0,188.0,28.7,3,2,16.0,2175.0,50.0,979.0
1.0,64,3,0,0.0,188.0,28.7,11,0.0,183.0,30.0,3,2,50.0,979.0,16.0,2175.0
1.0,64,3,15,1.0,188.0,30.2,0,0.0,188.0,21.5,3,2,24.0,1745.0,51.0,977.0
1.0,64,3,0,0.0,188.0,21.5,15,1.0,188.0,30.2,3,2,51.0,977.0,24.0,1745.0
1.0,64,3,0,0.0,178.0,34.4,0,0.0,188.0,26.7,3,2,40.0,1230.0,47.0,1033.0
1.0,64,3,0,0.0,188.0,26.7,0,0.0,178.0,34.4,3,2,47.0,1033.0,40.0,1230.0
1.0,64,3,0,0.0,188.0,27.0,0,0.0,183.0,36.3,3,2,82.0,690.0,63.0,850.0
1.0,64,3,0,0.0,183.0,36.3,0,0.0,188.0,27.0,3,2,63.0,850.0,82.0,690.0
1.0,64,3,0,0.0,188.0,20.4,0,0.0,191.0,31.0,3,2,33.0,1378.0,44.0,1120.0
1.0,64,3,0,0.0,191.0,31.0,0,0.0,188.0,20.4,3,2,44.0,1120.0,33.0,1378.0
1.0,64,3,0,0.0,188.0,21.4,0,0.0,185.0,36.3,3,2,39.0,1251.0,57.0,891.0
1.0,64,3,0,0.0,185.0,36.3,0,0.0,188.0,21.4,3,2,57.0,891.0,39.0,1251.0
1.0,64,3,9,0.0,188.0,30.9,0,0.0,183.0,27.7,3,2,13.0,2310.0,93.0,639.0
1.0,64,3,0,0.0,183.0,27.7,9,0.0,188.0,30.9,3,2,93.0,639.0,13.0,2310.0
1.0,64,3,0,0.0,183.0,33.3,16,1.0,180.0,29.7,3,2,69.0,780.0,26.0,1655.0
1.0,64,3,16,1.0,180.0,29.7,0,0.0,183.0,33.3,3,2,26.0,1655.0,69.0,780.0
1.0,64,3,0,0.0,198.0,21.9,0,0.0,193.0,22.0,3,2,38.0,1255.0,150.0,380.0
1.0,64,3,0,0.0,193.0,22.0,0,0.0,198.0,21.9,3,2,150.0,380.0,38.0,1255.0
1.0,64,3,0,0.0,181.0,28.7,0,0.0,188.0,26.7,3,2,58.0,877.0,92.0,643.0
1.0,64,3,0,0.0,188.0,26.7,0,0.0,181.0,28.7,3,2,92.0,643.0,58.0,877.0
1.0,32,2,0,0.0,180.0,32.2,2,0.0,188.0,23.2,3,7,355.0,126.0,26.0,1627.0
1.0,32,2,2,0.0,188.0,23.2,0,0.0,180.0,32.2,3,7,26.0,1627.0,355.0,126.0
1.0,64,3,2,0.0,198.0,29.5,0,1.0,188.0,34.4,3,3,3.0,4985.0,37.0,1280.0
1.0,64,3,0,1.0,188.0,34.4,2,0.0,198.0,29.5,3,3,37.0,1280.0,3.0,4985.0
1.0,64,3,14,0.0,196.0,27.3,0,0.0,185.0,25.5,3,3,22.0,1765.0,100.0,606.0
1.0,64,3,0,0.0,185.0,25.5,14,0.0,196.0,27.3,3,3,100.0,606.0,22.0,1765.0
