best_of,match_importance,rank_diff,points_diff,age_diff,win_loss,ace_diff,df_diff,bp_diff,h2h_diff,player_elo_before,opponent_elo_before,surface_elo_diff
3,36,70.0,7.1253,2.9,1,1.8,-0.7,-0.7,0,1697.39474,1479.42318,274.19183
3,36,-70.0,-7.1253,-2.9,0,-1.8,0.7,0.7,0,1479.42318,1697.39474,-274.19183
3,48,69.0,7.4164,-3.6,1,-5.1,0.3,-0.9,0,1705.62492,1505.25535,189.62921
3,48,-69.0,-7.4164,3.6,0,5.1,-0.3,0.9,0,1505.25535,1705.62492,-189.62921
3,48,18.0,8.0239,-3.3,1,6.29,-2.17,-0.64,0,1851.27996,1681.42584,94.78537
3,48,-18.0,-8.0239,3.3,0,-6.29,2.17,0.64,0,1681.42584,1851.27996,-94.78537
3,48,14.0,7.8675,7.9,1,-1.1,-1.9,0.8,-2,1797.60324,1752.79417,55.78511
3,48,-14.0,-7.8675,-7.9,0,1.1,1.9,-0.8,2,1752.79417,1797.60324,-55.78511
3,48,46.0,6.1377,12.4,1,0.2,4.4,-0.7,0,1652.13863,1447.06969,173.23167
3,48,-46.0,-6.1377,-12.4,0,-0.2,-4.4,0.7,0,1447.06969,1652.13863,-173.23167
3,48,-101.0,-7.0067,-10.7,1,2.87,1.1,-0.7,0,1516.26777,1699.70469,-150.36203
3,48,101.0,7.0067,10.7,0,-2.87,-1.1,0.7,0,1699.70469,1516.26777,150.36203
3,48,15.0,7.9172,2.8,1,2.8,6.0,2.2,-2,1861.18026,1639.54745,254.10322
3,48,-15.0,-7.9172,-2.8,0,-2.8,-6.0,-2.2,2,1639.54745,1861.18026,-254.10322
3,48,36.0,7.548,1.6,1,4.4,0.8,-1.2,1,1763.34783,1619.01928,171.43196
3,48,-36.0,-7.548,-1.6,0,-4.4,-0.8,1.2,-1,1619.01928,1763.34783,-171.43196
3,48,21.0,8.2126,-2.4,1,0.1,0.5,-2.0,1,1902.96034,1704.49489,153.47283
3,48,-21.0,-8.2126,2.4,0,-0.1,-0.5,2.0,-1,1704.49489,1902.96034,-153.47283
3,60,-13.0,-7.8284,-3.9,1,-5.6,0.4,2.2,1,1713.3006,1860.02673,-109.90312
3,60,13.0,7.8284,3.9,0,5.6,-0.4,-2.2,-1,1860.02673,1713.3006,109.90312
3,60,43.0,8.2597,-1.8,1,-0.6,-0.5,0.7,3,1811.55107,1659.65759,129.49748
3,60,-43.0,-8.2597,1.8,0,0.6,0.5,-0.7,-3,1659.65759,1811.55107,-129.49748
3,60,125.0,8.406,2.0,1,2.26,-0.4,1.14,0,1868.16466,1540.00906,307.55281
3,60,-125.0,-8.406,-2.0,0,-2.26,0.4,-1.14,0,1540.00906,1868.16466,-307.55281
3,60,13.0,7.891,-2.9,1,-4.0,1.7,-1.8,1,1910.70015,1773.05891,87.44198
3,60,-13.0,-7.891,2.9,0,4.0,-1.7,1.8,-1,1773.05891,1910.70015,-87.44198
3,72,-15.0,-7.8751,-7.8,1,0.7,-0.5,-0.7,0,1735.68262,1820.97014,-77.66283
3,72,15.0,7.8751,7.8,0,-0.7,0.5,0.7,0,1820.97014,1735.68262,77.66283
3,72,4.0,6.4661,2.9,1,-2.4,-0.3,-2.5,-3,1920.67357,1872.36808,-0.29387
3,72,-4.0,-6.4661,-2.9,0,2.4,0.3,2.5,3,1872.36808,1920.67357,0.29387
3,84,-18.0,-8.0858,-4.1,1,-0.9,-1.0,0.5,-2,1755.53322,1934.46324,-154.66538
3,84,18.0,8.0858,4.1,0,0.9,1.0,-0.5,2,1934.46324,1755.53322,154.66538
3,24,-8.0,-5.1818,-5.3,1,0.7,-0.6,1.7,0,1600.56655,1650.21645,-58.32666
3,24,8.0,5.1818,5.3,0,-0.7,0.6,-1.7,0,1650.21645,1600.56655,58.32666
3,24,-95.0,-7.4628,2.2,1,0.7,4.4,0.1,0,1480.62325,1632.56305,-83.31702
3,24,95.0,7.4628,-2.2,0,-0.7,-4.4,-0.1,0,1632.56305,1480.62325,83.31702
3,24,12.0,6.7979,-2.3,1,0.7,2.1,-1.0,0,1745.81016,1741.3995,3.47642
3,24,-12.0,-6.7979,2.3,0,-0.7,-2.1,1.0,0,1741.3995,1745.81016,-3.47642
3,24,165.0,7.9759,0.6,1,-0.82,-1.51,1.6,0,1720.80129,1446.86705,235.97808
3,24,-165.0,-7.9759,-0.6,0,0.82,1.51,-1.6,0,1446.86705,1720.80129,-235.97808
3,24,-8.0,-5.8051,-10.5,1,-0.7,4.0,0.7,0,1681.19395,1629.20489,137.00772
3,24,8.0,5.8051,10.5,0,0.7,-4.0,-0.7,0,1629.20489,1681.19395,-137.00772
3,24,40.0,6.1269,-3.5,1,6.2,0.3,-2.8,-1,1572.59429,1526.16233,88.78506
3,24,-40.0,-6.1269,3.5,0,-6.2,-0.3,2.8,1,1526.16233,1572.59429,-88.78506
3,24,63.0,6.8638,2.8,1,0.5,-2.4,-1.4,1,1714.75672,1472.32303,296.15204
3,24,-63.0,-6.8638,-2.8,0,-0.5,2.4,1.4,-1,1472.32303,1714.75672,-296.15204
3,24,47.0,6.0958,3.3,1,-1.1,1.1,-2.3,1,1622.55263,1476.96759,81.64668
3,24,-47.0,-6.0958,-3.3,0,1.1,-1.1,2.3,-1,1476.96759,1622.55263,-81.64668
3,24,-36.0,-7.4697,-1.6,1,-4.9,0.5,1.2,-2,1609.3082,1763.08549,-176.75421
3,24,36.0,7.4697,1.6,0,4.9,-0.5,-1.2,2,1763.08549,1609.3082,176.75421
3,24,-20.0,-7.4708,4.3,1,-2.3,-1.9,2.9,0,1675.9634,1770.59943,-91.25523
3,24,20.0,7.4708,-4.3,0,2.3,1.9,-2.9,0,1770.59943,1675.9634,91.25523
3,24,37.0,6.5737,-5.7,1,0.7,1.1,-1.9,0,1719.15075,1597.7134,82.00209
3,24,-37.0,-6.5737,5.7,0,-0.7,-1.1,1.9,0,1597.7134,1719.15075,-82.00209
3,24,9.0,4.2627,2.6,1,-1.5,0.7,1.5,0,1487.34201,1567.30569,-115.74592
3,24,-9.0,-4.2627,-2.6,0,1.5,-0.7,-1.5,0,1567.30569,1487.34201,115.74592
3,24,7.0,2.7081,-10.1,1,2.0,-2.9,-1.4,0,1525.75086,1557.12277,10.95299
3,24,-7.0,-2.7081,10.1,0,-2.0,2.9,1.4,0,1557.12277,1525.75086,-10.95299
3,24,316.0,6.9763,-11.8,1,-2.5,-0.3,-0.4,0,1671.33746,1487.2278,149.26917
3,24,-316.0,-6.9763,11.8,0,2.5,0.3,0.4,0,1487.2278,1671.33746,-149.26917
3,24,5.0,2.8904,0.9,1,0.5,1.0,0.0,0,1424.00895,1491.89459,54.03469
3,24,-5.0,-2.8904,-0.9,0,-0.5,-1.0,-0.0,0,1491.89459,1424.00895,-54.03469
3,24,-91.0,-7.6843,1.8,1,-1.1,0.9,-0.4,-1,1470.40705,1779.11455,-258.50312
3,24,91.0,7.6843,-1.8,0,1.1,-0.9,0.4,1,1779.11455,1470.40705,258.50312
3,24,20.0,6.6464,5.6,1,0.6,-0.2,-0.4,0,1696.75508,1587.86008,104.66166
3,24,-20.0,-6.6464,-5.6,0,-0.6,0.2,0.4,0,1587.86008,1696.75508,-104.66166
3,24,-19.0,-5.1761,4.6,1,-1.7,0.1,0.1,0,1575.95135,1557.65358,11.38698
3,24,19.0,5.1761,-4.6,0,1.7,-0.1,-0.1,0,1557.65358,1575.95135,-11.38698
3,24,-31.0,-6.731,1.8,1,0.6,2.4,0.7,-1,1545.34177,1760.61698,-177.82122
3,24,31.0,6.731,-1.8,0,-0.6,-2.4,-0.7,1,1760.61698,1545.34177,177.82122
3,24,-1.0,-2.7726,-0.7,1,-1.9,2.3,-1.5,-1,1555.09445,1634.97663,-48.67079
3,24,1.0,2.7726,0.7,0,1.9,-2.3,1.5,1,1634.97663,1555.09445,48.67079
3,24,15.0,7.0255,6.6,1,-1.02,3.93,-1.77,-2,1745.6137,1711.62473,19.34278
3,24,-15.0,-7.0255,-6.6,0,1.02,-3.93,1.77,2,1711.62473,1745.6137,-19.34278
3,24,-18.0,-7.0085,6.9,1,-0.86,-0.86,-1.27,-1,1644.08688,1738.84634,-34.68154
3,24,18.0,7.0085,-6.9,0,0.86,0.86,1.27,1,1738.84634,1644.08688,34.68154
3,24,22.0,6.4739,-2.4,1,-0.5,0.9,-1.9,2,1672.67907,1650.23852,43.16931
3,24,-22.0,-6.4739,2.4,0,0.5,-0.9,1.9,-2,1650.23852,1672.67907,-43.16931
3,24,339.0,6.6067,-2.0,1,1.34,-0.47,1.0,0,1521.87757,1493.1732,-0.17033
3,24,-339.0,-6.6067,2.0,0,-1.34,0.47,-1.0,0,1493.1732,1521.87757,0.17033
3,36,40.0,8.2797,6.2,1,0.9,-0.9,-1.1,1,1863.20229,1618.83757,242.71044
3,36,-40.0,-8.2797,-6.2,0,-0.9,0.9,1.1,-1,1618.83757,1863.20229,-242.71044
3,18,87.0,6.0707,6.1,1,-0.3,-0.1,-0.1,0,1469.8835,1458.56439,-44.94291
3,18,-87.0,-6.0707,-6.1,0,0.3,0.1,0.1,0,1458.56439,1469.8835,44.94291
3,36,-97.0,-7.5761,-1.5,1,-0.5,-1.9,0.6,-1,1503.20595,1761.60705,-219.37849
3,36,97.0,7.5761,1.5,0,0.5,1.9,-0.6,1,1761.60705,1503.20595,219.37849
3,18,8.0,4.382,-0.2,1,-4.3,1.2,-1.3,1,1521.26989,1520.77476,-15.77027
3,18,-8.0,-4.382,0.2,0,4.3,-1.2,1.3,-1,1520.77476,1521.26989,15.77027
3,36,-24.0,-7.5559,-1.5,1,-0.28,2.49,-1.93,1,1694.81748,1726.28084,-25.26476
3,36,24.0,7.5559,1.5,0,0.28,-2.49,1.93,-1,1726.28084,1694.81748,25.26476
3,18,5.0,3.6109,-1.6,1,-1.5,-3.0,1.2,0,1439.55073,1498.56784,-92.96702
3,18,-5.0,-3.6109,1.6,0,1.5,3.0,-1.2,0,1498.56784,1439.55073,92.96702
3,36,-38.0,-8.226,-6.4,1,1.4,-1.3,1.6,0,1586.46866,1837.64471,-166.19097
3,36,38.0,8.226,6.4,0,-1.4,1.3,-1.6,0,1837.64471,1586.46866,166.19097
3,18,89.0,5.9296,-7.1,1,-4.7,-2.4,-0.4,0,1579.16817,1520.94196,39.50358
3,18,-89.0,-5.9296,7.1,0,4.7,2.4,0.4,0,1520.94196,1579.16817,-39.50358
3,36,25.0,8.1415,-2.8,1,4.2,2.9,-0.2,-1,1868.47837,1721.10941,137.62455
3,36,-25.0,-8.1415,2.8,0,-4.2,-2.9,0.2,1,1721.10941,1868.47837,-137.62455
3,18,70.0,6.1985,2.2,1,1.2,1.6,-0.1,0,1594.46889,1518.11364,34.01303
3,18,-70.0,-6.1985,-2.2,0,-1.2,-1.6,0.1,0,1518.11364,1594.46889,-34.01303
3,36,1.0,2.8904,-0.4,1,-0.1,-0.7,0.7,3,1631.96104,1632.21486,-21.54137
3,36,-1.0,-2.8904,0.4,0,0.1,0.7,-0.7,-3,1632.21486,1631.96104,21.54137
3,18,115.0,5.717,7.1,1,-7.3,-1.5,-0.75,0,1541.00649,1490.79563,39.05848
3,18,-115.0,-5.717,-7.1,0,7.3,1.5,0.75,0,1490.79563,1541.00649,-39.05848
3,36,2.0,3.9318,8.2,1,-3.2,-0.0,1.1,1,1696.21687,1729.77549,-27.4106
3,36,-2.0,-3.9318,-8.2,0,3.2,0.0,-1.1,-1,1729.77549,1696.21687,27.4106
3,18,24.0,5.0239,-8.9,1,0.4,-2.8,1.0,0,1574.63696,1488.85473,30.48862
3,18,-24.0,-5.0239,8.9,0,-0.4,2.8,-1.0,0,1488.85473,1574.63696,-30.48862
3,36,78.0,8.3589,3.1,1,0.2,0.6,-1.5,0,1801.11954,1506.9608,264.77302
3,36,-78.0,-8.3589,-3.1,0,-0.2,-0.6,1.5,0,1506.9608,1801.11954,-264.77302
3,18,38.0,5.4931,5.2,1,-0.8,-0.3,2.1,0,1573.80508,1481.88936,76.01635
3,18,-38.0,-5.4931,-5.2,0,0.8,0.3,-2.1,0,1481.88936,1573.80508,-76.01635
3,36,109.0,8.0265,-1.0,1,1.5,2.8,-0.6,0,1849.78718,1543.19168,257.789
3,36,-109.0,-8.0265,1.0,0,-1.5,-2.8,0.6,0,1543.19168,1849.78718,-257.789
3,18,379.0,6.6733,-15.6,1,,,,0,1547.80127,1500.0,69.49441
3,18,-379.0,-6.6733,15.6,0,,,,0,1500.0,1547.80127,-69.49441
3,36,38.0,6.1696,-7.0,1,1.2,-2.6,0.4,0,1679.57246,1443.09601,168.88316
3,36,-38.0,-6.1696,7.0,0,-1.2,2.6,-0.4,0,1443.09601,1679.57246,-168.88316
3,18,-19.0,-4.3041,6.2,1,-0.3,-1.0,-0.8,0,1447.82311,1460.46308,-1.01839
3,18,19.0,4.3041,-6.2,0,0.3,1.0,0.8,0,1460.46308,1447.82311,1.01839
3,36,84.0,7.2291,4.7,1,1.8,0.2,-0.7,0,1707.89828,1497.77773,175.43756
3,36,-84.0,-7.2291,-4.7,0,-1.8,-0.2,0.7,0,1497.77773,1707.89828,-175.43756
3,18,-10.0,-3.7377,-0.1,1,2.92,1.21,1.99,0,1378.72172,1482.21935,-74.46536
3,18,10.0,3.7377,0.1,0,-2.92,-1.21,-1.99,0,1482.21935,1378.72172,74.46536
3,36,77.0,8.4801,2.4,1,0.6,-0.0,-1.2,1,1910.88191,1591.10948,281.71229
3,36,-77.0,-8.4801,-2.4,0,-0.6,0.0,1.2,-1,1591.10948,1910.88191,-281.71229
3,18,492.0,6.8773,11.9,1,0.8,2.4,0.0,0,1535.37225,1578.54955,-102.45647
3,18,-492.0,-6.8773,-11.9,0,-0.8,-2.4,-0.0,0,1578.54955,1535.37225,102.45647
3,36,50.0,8.3023,0.0,1,0.6,1.0,1.3,1,1858.57841,1570.15549,288.13125
3,36,-50.0,-8.3023,-0.0,0,-0.6,-1.0,-1.3,-1,1570.15549,1858.57841,-288.13125
3,18,-57.0,-5.793,-5.6,1,-0.4,-0.5,0.1,0,1456.56745,1523.2178,-58.86095
3,18,57.0,5.793,5.6,0,0.4,0.5,-0.1,0,1523.2178,1456.56745,58.86095
3,36,22.0,7.1515,0.3,1,1.81,0.28,0.01,1,1760.05342,1574.70968,170.27998
3,36,-22.0,-7.1515,-0.3,0,-1.81,-0.28,-0.01,-1,1574.70968,1760.05342,-170.27998
3,18,26.0,4.804,8.6,1,-7.0,1.9,-1.7,0,1444.14944,1540.13496,-91.2771
3,18,-26.0,-4.804,-8.6,0,7.0,-1.9,1.7,0,1540.13496,1444.14944,91.2771
3,36,13.0,6.2897,0.4,1,-0.38,1.39,-1.67,1,1687.64708,1664.34564,17.17642
3,36,-13.0,-6.2897,-0.4,0,0.38,-1.39,1.67,-1,1664.34564,1687.64708,-17.17642
3,18,-26.0,-4.4543,-0.3,1,-0.83,0.97,-0.93,0,1499.85559,1585.12911,-7.47857
3,18,26.0,4.4543,0.3,0,0.83,-0.97,0.93,0,1585.12911,1499.85559,7.47857
3,36,-66.0,-8.7245,4.4,1,-5.8,-3.4,0.0,-1,1536.55868,1879.10823,-345.81959
3,36,66.0,8.7245,-4.4,0,5.8,3.4,-0.0,1,1879.10823,1536.55868,345.81959
3,18,27.0,5.8141,-9.5,1,1.6,1.8,-1.4,0,1550.92846,1607.09068,-85.27098
3,18,-27.0,-5.8141,9.5,0,-1.6,-1.8,1.4,0,1607.09068,1550.92846,85.27098
3,48,113.0,8.4362,5.1,1,1.7,-0.9,0.3,0,1869.49857,1529.30832,284.7661
3,48,-113.0,-8.4362,-5.1,0,-1.7,0.9,-0.3,0,1529.30832,1869.49857,-284.7661
3,24,-1.0,-1.3863,-1.6,1,0.5,-1.1,0.2,1,1537.24709,1485.36242,56.31343
3,24,1.0,1.3863,1.6,0,-0.5,1.1,-0.2,-1,1485.36242,1537.24709,-56.31343
3,48,-9.0,-5.1417,0.5,1,6.7,-2.2,0.1,1,1612.36832,1712.26247,-71.32645
3,48,9.0,5.1417,-0.5,0,-6.7,2.2,-0.1,-1,1712.26247,1612.36832,71.32645
3,24,24.0,4.8978,-0.8,1,0.6,0.2,-1.9,0,1592.51158,1458.24273,122.69337
3,24,-24.0,-4.8978,0.8,0,-0.6,-0.2,1.9,0,1458.24273,1592.51158,-122.69337
3,48,46.0,8.2913,-1.7,1,4.6,1.7,-1.6,3,1878.07148,1647.97273,236.46263
3,48,-46.0,-8.2913,1.7,0,-4.6,-1.7,1.6,-3,1647.97273,1878.07148,-236.46263
3,24,-51.0,-6.0162,2.9,1,1.4,-0.8,-2.0,0,1554.71016,1607.00814,-4.80893
3,24,51.0,6.0162,-2.9,0,-1.4,0.8,2.0,0,1607.00814,1554.71016,4.80893
3,48,-24.0,-8.1289,2.1,1,-0.7,0.3,2.9,-1,1713.75751,1806.09044,-74.92696
3,48,24.0,8.1289,-2.1,0,0.7,-0.3,-2.9,1,1806.09044,1713.75751,74.92696
3,24,-21.0,-4.9698,-13.6,1,2.0,-3.0,-0.2,0,1586.7649,1585.66827,-31.63276
3,24,21.0,4.9698,13.6,0,-2.0,3.0,0.2,0,1585.66827,1586.7649,31.63276
3,48,-36.0,-7.7782,1.2,1,-0.2,-1.1,-0.1,-1,1686.10156,1854.46484,-183.90832
3,48,36.0,7.7782,-1.2,0,0.2,1.1,0.1,1,1854.46484,1686.10156,183.90832
3,24,64.0,5.9296,-3.9,1,4.1,-2.8,-1.0,-1,1561.61373,1464.40495,101.29825
3,24,-64.0,-5.9296,3.9,0,-4.1,2.8,1.0,1,1464.40495,1561.61373,-101.29825
3,48,21.0,8.1854,-2.4,1,0.7,-0.3,-0.9,2,1915.26468,1715.25126,162.98771
3,48,-21.0,-8.1854,2.4,0,-0.7,0.3,0.9,-2,1715.25126,1915.26468,-162.98771
3,24,87.0,6.3613,8.7,1,-1.54,0.63,-1.49,0,1553.35046,1399.35181,41.61452
3,24,-87.0,-6.3613,-8.7,0,1.54,-0.63,1.49,0,1399.35181,1553.35046,-41.61452
3,48,13.0,7.8284,-0.9,1,2.64,-0.49,0.73,3,1863.68952,1768.24505,84.52575
3,48,-13.0,-7.8284,0.9,0,-2.64,0.49,-0.73,-3,1768.24505,1863.68952,-84.52575
3,24,-31.0,-4.9127,-3.9,1,1.2,-0.3,0.4,-2,1475.59971,1464.46061,53.72124
3,24,31.0,4.9127,3.9,0,-1.2,0.3,-0.4,2,1464.46061,1475.59971,-53.72124
3,48,41.0,6.8773,4.7,1,-1.6,3.3,-1.1,0,1702.57562,1564.64867,153.18208
3,48,-41.0,-6.8773,-4.7,0,1.6,-3.3,1.1,0,1564.64867,1702.57562,-153.18208
3,24,90.0,6.4693,7.2,1,-1.46,1.63,-1.61,0,1569.49253,1519.70558,15.96239
3,24,-90.0,-6.4693,-7.2,0,1.46,-1.63,1.61,0,1519.70558,1569.49253,-15.96239
3,60,42.0,8.287,8.2,1,-3.6,0.8,-0.4,0,1873.45543,1632.84591,194.75826
3,60,-42.0,-8.287,-8.2,0,3.6,-0.8,0.4,0,1632.84591,1873.45543,-194.75826
3,30,-9.0,-4.3944,-8.8,1,0.2,-1.8,0.1,0,1602.61875,1550.87532,72.62569
3,30,9.0,4.3944,8.8,0,-0.2,1.8,-0.1,0,1550.87532,1602.61875,-72.62569
3,60,-26.0,-8.1565,6.2,1,-6.5,-1.2,1.4,-1,1733.91225,1884.79345,-145.00893
3,60,26.0,8.1565,-6.2,0,6.5,1.2,-1.4,1,1884.79345,1733.91225,145.00893
3,30,21.0,4.8203,-11.0,1,1.3,-2.7,1.3,0,1602.7144,1573.10054,1.05404
3,30,-21.0,-4.8203,11.0,0,-1.3,2.7,-1.3,0,1573.10054,1602.7144,-1.05404
3,60,-43.0,-8.3802,-5.4,1,0.8,-1.4,1.2,1,1709.30013,1922.95233,-194.01383
3,60,43.0,8.3802,5.4,0,-0.8,1.4,-1.2,-1,1922.95233,1709.30013,194.01383
3,30,-9.0,-5.0039,-8.8,1,1.7,-3.5,-0.1,0,1573.25037,1562.68919,80.81972
3,30,9.0,5.0039,8.8,0,-1.7,3.5,0.1,0,1562.68919,1573.25037,-80.81972
3,60,20.0,8.0812,-6.0,1,2.8,-0.7,-0.6,-1,1875.40147,1712.53775,150.4109
3,60,-20.0,-8.0812,6.0,0,-2.8,0.7,0.6,1,1712.53775,1875.40147,-150.4109
3,30,76.0,6.3886,0.0,1,1.8,1.1,-1.5,0,1583.21532,1491.08691,63.66807
3,30,-76.0,-6.3886,-0.0,0,-1.8,-1.1,1.5,0,1491.08691,1583.21532,-63.66807
3,72,27.0,8.175,-4.2,1,3.8,-1.4,-1.2,3,1879.86175,1756.4544,116.24182
3,72,-27.0,-8.175,4.2,0,-3.8,1.4,1.2,-3,1756.4544,1879.86175,-116.24182
3,36,6.0,3.3673,1.8,1,-2.2,0.7,-1.3,0,1616.25334,1617.35392,26.11119
3,36,-6.0,-3.3673,-1.8,0,2.2,-0.7,1.3,0,1617.35392,1616.25334,-26.11119
3,72,-39.0,-8.254,-2.5,1,-0.9,-2.1,0.5,0,1734.06166,1884.40633,-173.35569
3,72,39.0,8.254,2.5,0,0.9,2.1,-0.5,0,1884.40633,1734.06166,173.35569
3,36,14.0,5.4205,0.7,1,-1.9,3.8,0.0,0,1595.06937,1588.76416,-45.38295
3,36,-14.0,-5.4205,-0.7,0,1.9,-3.8,-0.0,0,1588.76416,1595.06937,45.38295
3,84,-41.0,-8.2797,-7.0,1,-1.5,0.5,-0.7,-2,1756.58322,1890.40616,-138.48219
3,84,41.0,8.2797,7.0,0,1.5,-0.5,0.7,2,1890.40616,1756.58322,138.48219
3,42,31.0,5.8972,5.3,1,2.4,3.4,0.5,0,1610.77904,1632.30402,-35.81212
3,42,-31.0,-5.8972,-5.3,0,-2.4,-3.4,-0.5,0,1632.30402,1610.77904,35.81212
3,18,-25.0,-6.7069,4.3,1,-1.2,-0.1,1.4,-1,1706.19104,1652.41499,88.34226
3,18,25.0,6.7069,-4.3,0,1.2,0.1,-1.4,1,1652.41499,1706.19104,-88.34226
3,18,97.0,6.2106,6.2,1,3.1,2.0,-1.7,0,1460.46925,1474.07342,-134.51832
3,18,-97.0,-6.2106,-6.2,0,-3.1,-2.0,1.7,0,1474.07342,1460.46925,134.51832
3,18,63.0,5.7333,-5.6,1,1.15,0.45,-1.05,0,1577.19358,1470.48134,71.10341
3,18,-63.0,-5.7333,5.6,0,-1.15,-0.45,1.05,0,1470.48134,1577.19358,-71.10341
3,18,21.0,5.9865,-3.3,1,-1.2,-0.9,0.0,0,1691.78488,1555.09812,99.56742
3,18,-21.0,-5.9865,3.3,0,1.2,0.9,-0.0,0,1555.09812,1691.78488,-99.56742
3,18,17.0,6.2265,5.9,1,0.7,-1.0,-0.3,0,1615.58136,1589.77108,-73.2268
3,18,-17.0,-6.2265,-5.9,0,-0.7,1.0,0.3,0,1589.77108,1615.58136,73.2268
3,18,83.0,6.0615,-3.0,1,0.8,0.3,2.0,0,1591.65051,1492.0232,75.84501
3,18,-83.0,-6.0615,3.0,0,-0.8,-0.3,-2.0,0,1492.0232,1591.65051,-75.84501
3,18,-28.0,-5.0814,-2.2,1,1.8,-0.8,2.0,1,1467.30536,1501.9899,20.99571
3,18,28.0,5.0814,2.2,0,-1.8,0.8,-2.0,-1,1501.9899,1467.30536,-20.99571
3,18,202.0,6.9393,3.6,1,0.9,1.6,-0.6,0,1566.51805,1475.76245,120.08194
3,18,-202.0,-6.9393,-3.6,0,-0.9,-1.6,0.6,0,1475.76245,1566.51805,-120.08194
3,18,60.0,6.4184,-3.2,1,4.6,2.1,1.9,0,1736.27867,1596.96682,274.50288
3,18,-60.0,-6.4184,3.2,0,-4.6,-2.1,-1.9,0,1596.96682,1736.27867,-274.50288
3,18,-106.0,-6.3474,4.8,1,0.6,0.9,0.6,0,1478.22089,1667.05843,-150.42056
3,18,106.0,6.3474,-4.8,0,-0.6,-0.9,-0.6,0,1667.05843,1478.22089,150.42056
3,18,2.0,1.6094,2.3,1,0.0,0.2,-0.5,0,1475.67836,1461.58926,-2.55196
3,18,-2.0,-1.6094,-2.3,0,-0.0,-0.2,0.5,0,1461.58926,1475.67836,2.55196
3,18,92.0,7.1816,-5.2,1,3.1,-2.1,-2.2,-1,1735.80326,1429.26773,273.40727
3,18,-92.0,-7.1816,5.2,0,-3.1,2.1,2.2,1,1429.26773,1735.80326,-273.40727
3,18,-19.0,-5.687,1.9,1,-0.5,0.7,1.4,1,1671.76646,1600.5344,55.13645
3,18,19.0,5.687,-1.9,0,0.5,-0.7,-1.4,-1,1600.5344,1671.76646,-55.13645
3,18,64.0,6.0283,4.3,1,0.18,-1.38,2.27,0,1578.83189,1487.6779,85.58111
3,18,-64.0,-6.0283,-4.3,0,-0.18,1.38,-2.27,0,1487.6779,1578.83189,-85.58111
3,18,5.0,2.0794,-1.2,1,2.6,0.03,-0.67,0,1542.7231,1502.01708,41.77846
3,18,-5.0,-2.0794,1.2,0,-2.6,-0.03,0.67,0,1502.01708,1542.7231,-41.77846
3,18,49.0,8.3577,-7.1,1,-2.3,1.4,1.7,1,1762.86765,1547.1754,225.49095
3,18,-49.0,-8.3577,7.1,0,2.3,-1.4,-1.7,-1,1547.1754,1762.86765,-225.49095
3,24,19.0,5.624,-2.0,1,-1.0,-0.1,2.0,0,1719.73415,1477.09543,362.24409
3,24,-19.0,-5.624,2.0,0,1.0,0.1,-2.0,0,1477.09543,1719.73415,-362.24409
3,24,50.0,6.5554,-2.3,1,-2.4,0.1,-0.4,0,1701.79606,1588.42822,94.06012
3,24,-50.0,-6.5554,2.3,0,2.4,-0.1,0.4,0,1588.42822,1701.79606,-94.06012
3,24,-40.0,-6.7298,-12.2,1,1.6,2.8,0.7,0,1603.18425,1630.39493,60.66639
3,24,40.0,6.7298,12.2,0,-1.6,-2.8,-0.7,0,1630.39493,1603.18425,-60.66639
3,24,70.0,6.5338,-0.7,1,-2.1,2.1,-4.2,0,1578.43114,1484.89736,62.30217
3,24,-70.0,-6.5338,0.7,0,2.1,-2.1,4.2,0,1484.89736,1578.43114,-62.30217
3,24,122.0,6.7593,5.5,1,2.97,0.27,2.03,0,1746.18619,1502.15123,218.69926
3,24,-122.0,-6.7593,-5.5,0,-2.97,-0.27,-2.03,0,1502.15123,1746.18619,-218.69926
3,24,116.0,7.2556,-4.1,1,1.8,0.3,-2.4,0,1740.4823,1491.02989,170.3127
3,24,-116.0,-7.2556,4.1,0,-1.8,-0.3,2.4,0,1491.02989,1740.4823,-170.3127
3,24,-7.0,-4.4659,-0.6,1,-2.1,0.6,0.0,0,1590.72783,1684.5313,-35.54178
3,24,7.0,4.4659,0.6,0,2.1,-0.6,-0.0,0,1684.5313,1590.72783,35.54178
3,24,-168.0,-8.511,-3.2,1,1.3,-1.9,-0.9,0,1556.85705,1770.04056,-177.12655
3,24,168.0,8.511,3.2,0,-1.3,1.9,0.9,0,1770.04056,1556.85705,177.12655
3,30,15.0,5.663,-9.3,1,-1.4,-0.2,-0.1,0,1712.753,1726.08083,-66.42827
3,30,-15.0,-5.663,9.3,0,1.4,0.2,0.1,0,1726.08083,1712.753,66.42827
3,30,-31.0,-6.1137,-6.4,1,1.6,-1.1,2.4,0,1620.43479,1590.22488,16.27514
3,30,31.0,6.1137,6.4,0,-1.6,1.1,-2.4,0,1590.22488,1620.43479,-16.27514
3,30,17.0,6.4313,-5.1,1,-2.8,-3.5,-3.0,-1,1746.63178,1752.49208,-47.09707
3,30,-17.0,-6.4313,5.1,0,2.8,3.5,3.0,1,1752.49208,1746.63178,47.09707
3,30,107.0,6.3081,2.1,1,-1.2,-0.0,1.9,0,1610.94565,1581.60345,33.20415
3,30,-107.0,-6.3081,-2.1,0,1.2,0.0,-1.9,0,1581.60345,1610.94565,-33.20415
