tourney_date,surface,player_id,opponent_id,player_name,opponent_name,player_elo_before,opponent_elo_before,player_elo_trend,opponent_elo_trend,player_elo_before_grass,player_elo_before_clay,player_elo_before_hard,opponent_elo_before_grass,opponent_elo_before_clay,opponent_elo_before_hard
2016-01-04,Hard,105683,106071,Milos Raonic,Bernard Tomic,1636.7372532722075,1665.5672863012448,136.73725,165.56729,1568.3686266361037,1568.3686266361037,1636.7372532722075,1582.7836431506225,1582.7836431506225,1665.5672863012448
2016-01-04,Hard,106432,105379,Borna Coric,Aljaz Bedene,1665.5672863012448,1671.286147990682,165.56729,171.28615,1582.7836431506225,1582.7836431506225,1665.5672863012448,1585.643073995341,1585.643073995341,1671.286147990682
2016-01-04,Hard,104745,105011,Rafael Nadal,Illya Marchenko,1672.8488966922605,1672.8488966922605,172.8489,172.8489,1586.4244483461302,1586.4244483461302,1672.8488966922605,1586.4244483461302,1586.4244483461302,1672.8488966922605
2016-01-04,Hard,103819,106233,Roger Federer,Dominic Thiem,1636.7372532722075,1665.5672863012448,136.73725,165.56729,1568.3686266361037,1568.3686266361037,1636.7372532722075,1582.7836431506225,1582.7836431506225,1665.5672863012448
2016-01-04,Hard,104527,105332,Stan Wawrinka,Benoit Paire,1636.7372532722075,1636.7372532722075,136.73725,136.73725,1568.3686266361037,1568.3686266361037,1636.7372532722075,1568.3686266361037,1568.3686266361037,1636.7372532722075
2016-01-04,Hard,104925,104607,Novak Djokovic,Tomas Berdych,1672.8488966922605,1672.8488966922605,172.8489,172.8489,1586.4244483461302,1586.4244483461302,1672.8488966922605,1586.4244483461302,1586.4244483461302,1672.8488966922605
2016-01-04,Hard,105683,103819,Milos Raonic,Roger Federer,1695.6511953674699,1695.6511953674699,195.6512,195.6512,1597.825597683735,1597.825597683735,1695.6511953674699,1597.825597683735,1597.825597683735,1695.6511953674699
2016-01-04,Hard,104527,106432,Stan Wawrinka,Borna Coric,1691.1466634782153,1718.3270395180045,191.14666,218.32704,1595.5733317391077,1595.5733317391077,1691.1466634782153,1609.1635197590022,1609.1635197590022,1718.3270395180045
2016-01-04,Hard,104925,104745,Novak Djokovic,Rafael Nadal,1724.7543525095737,1724.7543525095737,224.75435,224.75435,1612.3771762547867,1612.3771762547867,1724.7543525095737,1612.3771762547867,1612.3771762547867,1724.7543525095737
2016-01-11,Hard,104259,103794,Philipp Kohlschreiber,Benjamin Becker,1500.0,1438.9550822586766,0.0,-61.04492,1500.0,1500.0,1500.0,1469.4775411293383,1469.4775411293383,1438.9550822586766
2016-01-11,Hard,104180,106432,Gilles Muller,Borna Coric,1503.650348996394,1664.678505144037,3.65035,164.67851,1501.8251744981972,1501.8251744981972,1503.650348996394,1582.3392525720185,1582.3392525720185,1664.678505144037
2016-01-11,Hard,105217,105077,Thiemo De Bakker,Albert Ramos,1500.0,1438.9550822586766,0.0,-61.04492,1500.0,1500.0,1500.0,1469.4775411293383,1469.4775411293383,1438.9550822586766
2016-01-11,Hard,105902,105438,James Duckworth,Inigo Cervantes Huegun,1438.9550822586766,1500.0,-61.04492,0.0,1469.4775411293383,1469.4775411293383,1438.9550822586766,1500.0,1500.0,1500.0
2016-01-11,Hard,104926,105311,Fabio Fognini,Joao Sousa,1500.0,1500.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
2016-01-11,Hard,104871,105062,Jeremy Chardy,Mikhail Kukushkin,1564.0300762802449,1493.6685483043486,64.03008,-6.33145,1532.0150381401224,1532.0150381401224,1564.0300762802449,1496.8342741521742,1496.8342741521742,1493.6685483043486
2016-01-11,Hard,105023,105379,Sam Querrey,Aljaz Bedene,1500.0,1618.5263947739222,0.0,118.52639,1500.0,1500.0,1500.0,1559.263197386961,1559.263197386961,1618.5263947739222
2016-01-11,Hard,104655,109739,Pablo Cuevas,Maximilian Marterer,1500.0,1500.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
2016-01-11,Hard,105385,110686,Donald Young,Finn Tearney,1500.0,1500.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
2016-01-11,Hard,105512,104620,Alexander Sarkissian,Simone Bolelli,1500.0,1438.9550822586766,0.0,-61.04492,1500.0,1500.0,1500.0,1469.4775411293383,1469.4775411293383,1438.9550822586766
2016-01-11,Hard,105138,106210,Roberto Bautista Agut,Jiri Vesely,1521.948115782349,1500.0,21.94812,0.0,1510.9740578911747,1510.9740578911747,1521.948115782349,1500.0,1500.0,1500.0
2016-01-11,Hard,105238,105064,Alexandr Dolgopolov,Thomaz Bellucci,1500.0,1438.9550822586766,0.0,-61.04492,1500.0,1500.0,1500.0,1469.4775411293383,1469.4775411293383,1438.9550822586766
2016-01-11,Hard,105577,103333,Vasek Pospisil,Ivo Karlovic,1438.9550822586766,1500.0,-61.04492,0.0,1469.4775411293383,1469.4775411293383,1438.9550822586766,1500.0,1500.0,1500.0
2016-01-11,Hard,104312,104797,Andreas Seppi,Denis Istomin,1438.9550822586766,1438.9550822586766,-61.04492,-61.04492,1469.4775411293383,1469.4775411293383,1438.9550822586766,1469.4775411293383,1469.4775411293383,1438.9550822586766
2016-01-11,Hard,106058,103607,Jack Sock,Victor Estrella,1500.0,1500.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
2016-01-11,Hard,103917,105173,Nicolas Mahut,Adrian Mannarino,1438.9550822586766,1500.0,-61.04492,0.0,1469.4775411293383,1469.4775411293383,1438.9550822586766,1500.0,1500.0,1500.0
2016-01-11,Hard,104898,104665,Robin Haase,Pablo Andujar,1503.650348996394,1503.650348996394,3.65035,3.65035,1501.8251744981972,1501.8251744981972,1503.650348996394,1501.8251744981972,1501.8251744981972,1503.650348996394
2016-01-11,Hard,103990,105357,Tommy Robredo,John Millman,1500.0,1493.6685483043486,0.0,-6.33145,1500.0,1500.0,1500.0,1496.8342741521742,1496.8342741521742,1493.6685483043486
2016-01-11,Hard,105332,105030,Benoit Paire,Michael Venus,1582.3278430661996,1500.0,82.32784,0.0,1541.1639215330997,1541.1639215330997,1582.3278430661996,1500.0,1500.0,1500.0
2016-01-11,Hard,104559,104919,Teymuraz Gabashvili,Leonardo Mayer,1503.650348996394,1564.0300762802449,3.65035,64.03008,1501.8251744981972,1501.8251744981972,1503.650348996394,1532.0150381401224,1532.0150381401224,1564.0300762802449
2016-01-11,Hard,104586,104198,Lukas Rosol,Guillermo Garcia Lopez,1493.6685483043486,1556.7484658892295,-6.33145,56.74847,1496.8342741521742,1496.8342741521742,1493.6685483043486,1528.3742329446147,1528.3742329446147,1556.7484658892295
2016-01-11,Hard,105643,105032,Federico Delbonis,Sam Groth,1500.0,1438.9550822586766,0.0,-61.04492,1500.0,1500.0,1500.0,1469.4775411293383,1469.4775411293383,1438.9550822586766
2016-01-11,Hard,105881,105449,Matthew Barton,Steve Johnson,1500.0,1438.9550822586766,0.0,-61.04492,1500.0,1500.0,1500.0,1469.4775411293383,1469.4775411293383,1438.9550822586766
2016-01-11,Hard,111442,105373,Jordan Thompson,Martin Klizan,1500.0,1438.9550822586766,0.0,-61.04492,1500.0,1500.0,1500.0,1469.4775411293383,1469.4775411293383,1438.9550822586766
2016-01-11,Hard,104542,104259,Jo-Wilfried Tsonga,Philipp Kohlschreiber,1500.0,1550.428265060053,0.0,50.42827,1500.0,1500.0,1500.0,1525.2141325300265,1525.2141325300265,1550.428265060053
2016-01-11,Hard,104180,106233,Gilles Muller,Dominic Thiem,1581.6143133928617,1609.364599911681,81.61431,109.3646,1540.8071566964309,1540.8071566964309,1581.6143133928617,1554.6822999558403,1554.6822999558403,1609.364599911681
2016-01-11,Hard,104926,105217,Fabio Fognini,Thiemo De Bakker,1561.0449177413234,1550.428265060053,61.04492,50.42827,1530.5224588706617,1530.5224588706617,1561.0449177413234,1525.2141325300265,1525.2141325300265,1550.428265060053
2016-01-11,Hard,104871,105902,Jeremy Chardy,James Duckworth,1605.565194410837,1506.3314516956514,105.56519,6.33145,1552.7825972054184,1552.7825972054184,1605.565194410837,1503.1657258478258,1503.1657258478258,1506.3314516956514
2016-01-11,Hard,104545,105023,John Isner,Sam Querrey,1500.0,1581.0982011313683,0.0,81.0982,1500.0,1500.0,1500.0,1540.549100565684,1540.549100565684,1581.0982011313683
2016-01-11,Hard,105777,104655,Grigor Dimitrov,Pablo Cuevas,1556.7484658892295,1561.0449177413234,56.74847,61.04492,1528.3742329446147,1528.3742329446147,1556.7484658892295,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-11,Hard,105138,105385,Roberto Bautista Agut,Donald Young,1572.9249529174133,1561.0449177413234,72.92495,61.04492,1536.4624764587065,1536.4624764587065,1572.9249529174133,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-11,Hard,105238,105512,Alexandr Dolgopolov,Alexander Sarkissian,1550.428265060053,1550.428265060053,50.42827,50.42827,1525.2141325300265,1525.2141325300265,1550.428265060053,1525.2141325300265,1525.2141325300265,1550.428265060053
2016-01-11,Hard,106058,105577,Jack Sock,Vasek Pospisil,1561.0449177413234,1506.3314516956514,61.04492,6.33145,1530.5224588706617,1530.5224588706617,1561.0449177413234,1503.1657258478258,1503.1657258478258,1506.3314516956514
2016-01-11,Hard,103917,104312,Nicolas Mahut,Andreas Seppi,1506.3314516956514,1496.349651003606,6.33145,-3.65035,1503.1657258478258,1503.1657258478258,1506.3314516956514,1498.1748255018028,1498.1748255018028,1496.349651003606
2016-01-11,Hard,104731,104898,Kevin Anderson,Robin Haase,1500.0,1558.059759202402,0.0,58.05976,1500.0,1500.0,1500.0,1529.029879601201,1529.029879601201,1558.059759202402
2016-01-11,Hard,104678,103990,Viktor Troicki,Tommy Robredo,1503.650348996394,1559.9325959616165,3.65035,59.9326,1501.8251744981972,1501.8251744981972,1503.650348996394,1529.9662979808081,1529.9662979808081,1559.9325959616165
2016-01-11,Hard,104586,105332,Lukas Rosol,Benoit Paire,1557.84932370624,1622.1590023687759,57.84932,122.159,1528.9246618531201,1528.9246618531201,1557.84932370624,1561.079501184388,1561.079501184388,1622.1590023687759
2016-01-11,Hard,104559,105643,Teymuraz Gabashvili,Federico Delbonis,1567.4213413326836,1550.428265060053,67.42134,50.42827,1533.7106706663417,1533.7106706663417,1567.4213413326836,1525.2141325300265,1525.2141325300265,1550.428265060053
2016-01-11,Hard,103970,105881,David Ferrer,Matthew Barton,1438.9550822586766,1550.428265060053,-61.04492,50.42827,1469.4775411293383,1469.4775411293383,1438.9550822586766,1525.2141325300265,1525.2141325300265,1550.428265060053
2016-01-11,Hard,106071,111442,Bernard Tomic,Jordan Thompson,1609.364599911681,1550.428265060053,109.3646,50.42827,1554.6822999558403,1554.6822999558403,1609.364599911681,1525.2141325300265,1525.2141325300265,1550.428265060053
2016-01-11,Hard,104542,104926,Jo-Wilfried Tsonga,Fabio Fognini,1569.8435346029917,1616.6862158266674,69.84353,116.68622,1534.921767301496,1534.921767301496,1569.8435346029917,1558.3431079133338,1558.3431079133338,1616.6862158266674
2016-01-11,Hard,104180,104871,Gilles Muller,Jeremy Chardy,1637.656754990447,1641.4895718581529,137.65675,141.48957,1568.8283774952235,1568.8283774952235,1637.656754990447,1570.7447859290764,1570.7447859290764,1641.4895718581529
2016-01-11,Hard,105138,104545,Roberto Bautista Agut,John Isner,1623.0562714401817,1575.0407182442596,123.05627,75.04072,1561.5281357200909,1561.5281357200909,1623.0562714401817,1537.5203591221298,1537.5203591221298,1575.0407182442596
2016-01-11,Hard,105777,105238,Grigor Dimitrov,Alexandr Dolgopolov,1609.2957613282078,1607.8228338049823,109.29576,107.82283,1554.647880664104,1554.647880664104,1609.2957613282078,1553.911416902491,1553.911416902491,1607.8228338049823
2016-01-11,Hard,106058,104731,Jack Sock,Kevin Anderson,1609.4750852520835,1571.1521894982934,109.47509,71.15219,1554.7375426260419,1554.7375426260419,1609.4750852520835,1535.5760947491467,1535.5760947491467,1571.1521894982934
2016-01-11,Hard,104678,103917,Viktor Troicki,Nicolas Mahut,1566.7974232569547,1559.1781132000806,66.79742,59.17811,1533.3987116284775,1533.3987116284775,1566.7974232569547,1529.5890566000403,1529.5890566000403,1559.1781132000806
2016-01-11,Hard,103970,104586,David Ferrer,Lukas Rosol,1514.157540026049,1619.2541426377986,14.15754,119.25414,1507.0787700130245,1507.0787700130245,1514.157540026049,1559.6270713188992,1559.6270713188992,1619.2541426377986
